dim,ts_name,best_value,steps_to_best_value
kroB100,E d,33462.0,1047
kroB100,F d,68201.0,777
kroB100,G d,74193.0,1709
kroB100,G2 d,31710.0,4531
kroB100,G3_1 d,102277.0,4003
kroB100,G3_2,117975.0,2018
kroB100,G3_3,112625.0,3042
kroB100,G4_1 d,114598.0,3058
kroB100,G4_2,73211.0,506
kroB100,G4_3,113160.0,4115
kroB100,G6_V1_1,70606.0,4024
kroB100,G6_V1_2,46335.00000000001,4424
kroB100,G6_V1_3 d,73574.0,4401
kroB100,G6_V0_1 d,74467.0,3625
kroB100,G6_V0_2,122955.00000000001,4215
kroB100,G6_V0_3,38073.0,4508
kroB100,E s,34437.0,1441
kroB100,F s,71922.0,766
kroB100,G s,78915.0,1326
kroB100,G2 s,31732.000000000004,1915
kroB100,G3_1 s,115238.0,4396
kroB100,G4_1 s,116504.0,3712
kroB100,G6_V1_3 s,67695.0,3740
kroB100,G6_V0_1 s,54860.0,3868
kroB100,Const_100,122572,15050
kroB100,Linear,59107,45374
kroB100,ReciprocalV1,41700,43789
kroB100,ReciprocalV2,96073,45405
kroB100,GeometricV1,44309,44384
kroB100,GeometricV2,64343,45381
kroB100,LogarithmicV1,38885,45397
kroB100,LogarithmicV2,123268,43839
st70,E d,817.0,1431
st70,F d,1436.0,1629
st70,G d,1462.0,854
st70,G2 d,747.0,1518
st70,G3_1 d,2470.0,1823
st70,G3_2,2399.0,2694
st70,G3_3,2594.0,2690
st70,G4_1 d,2505.0,2287
st70,G4_2,1662.0,607
st70,G4_3,2636.0,1704
st70,G6_V1_1,1711.0,2925
st70,G6_V1_2,1312.0,2927
st70,G6_V1_3 d,1498.0,2993
st70,G6_V0_1 d,1230.0,2751
st70,G6_V0_2,2636.0,2822
st70,G6_V0_3,1442.0,2927
st70,E s,824.0,668
st70,F s,1577.0,2893
st70,G s,1704.0,1912
st70,G2 s,782.0,1662
st70,G3_1 s,2621.0,2247
st70,G4_1 s,2526.0,2713
st70,G6_V1_3 s,1383.0,2928
st70,G6_V0_1 s,1140.0,1781
st70,Const_100,2803,19925
st70,Linear,1329,29988
