dim,ts_name,best_value,steps_to_best_value
kroA100,E d,33563.0,1245
kroA100,F d,65635.0,2477
kroA100,G d,72626.0,571
kroA100,G2 d,30266.999999999996,4147
kroA100,G3_1 d,113119.0,3285
kroA100,G3_2,115833.0,4205
kroA100,G3_3,120142.99999999999,4089
kroA100,G4_1 d,113231.0,3878
kroA100,G4_2,76027.0,405
kroA100,G4_3,123802.0,4278
kroA100,G6_V1_1,59662.0,4539
kroA100,G6_V1_2,53114.0,4492
kroA100,G6_V1_3 d,71676.0,4501
kroA100,G6_V0_1 d,77342.0,2715
kroA100,G6_V0_2,129339.0,3792
kroA100,G6_V0_3,35417.0,4437
kroA100,E s,32784.0,1516
kroA100,F s,72905.0,4147
kroA100,G s,75929.0,2582
kroA100,G2 s,31751.0,4384
kroA100,G3_1 s,116678.99999999999,2229
kroA100,G4_1 s,116622.99999999999,4434
kroA100,G6_V1_3 s,59640.99999999999,4029
kroA100,G6_V0_1 s,56635.0,1079
kroA100,Const_100,128681,5714
kroA100,Linear,48894,45351
kroA100,ReciprocalV1,41323,39031
kroA100,ReciprocalV2,94458,45397
kroA100,GeometricV1,42872,44707
kroA100,GeometricV2,64719,45373
kroA100,LogarithmicV1,37456,28419
kroA100,LogarithmicV2,127466,42710
eil51,E d,450.00000000000006,770
eil51,F d,610.0,2250
eil51,G d,723.0,1421
eil51,G2 d,440.0,2025
eil51,G3_1 d,1061.0,2925
eil51,G3_2,1126.0,2779
eil51,G3_3,1100.0,1825
eil51,G4_1 d,1098.0000000000002,2922
eil51,G4_2,798.0,269
eil51,G4_3,1178.0,1347
eil51,G6_V1_1,762.0,2846
eil51,G6_V1_2,541.0,2996
eil51,G6_V1_3 d,700.0,2856
eil51,G6_V0_1 d,689.0,2340
eil51,G6_V0_2,1114.0,1365
eil51,G6_V0_3,710.0000000000001,2986
eil51,E s,476.00000000000006,638
eil51,F s,651.0000000000001,1628
eil51,G s,695.0000000000001,2412
eil51,G2 s,465.00000000000006,1748
eil51,G3_1 s,1136.0,1714
eil51,G4_1 s,1111.0,61
eil51,G6_V1_3 s,628.0000000000001,2997
eil51,G6_V0_1 s,640.0000000000001,2567
eil51,Const_100,1232,21024
eil51,Linear,636,29541
eil51,ReciprocalV1,511,29217
eil51,ReciprocalV2,886,29995
eil51,GeometricV1,501,29686
eil51,GeometricV2,698,29986
eil51,LogarithmicV1,468,20743
eil51,LogarithmicV2,1151,19476
kroB100,E d,32274.0,855
kroB100,F d,63567.0,1610
kroB100,G d,71601.0,567
kroB100,G2 d,32280.0,1288
kroB100,G3_1 d,116145.0,4463
kroB100,G3_2,112358.0,4327
kroB100,G3_3,114975.0,4161
kroB100,G4_1 d,118979.0,3680
kroB100,G4_2,78592.0,645
kroB100,G4_3,116717.0,4415
kroB100,G6_V1_1,80916.0,4387
kroB100,G6_V1_2,46152.0,4459
kroB100,G6_V1_3 d,62527.0,4515
kroB100,G6_V0_1 d,77920.0,3787
kroB100,G6_V0_2,119246.00000000001,3130
kroB100,G6_V0_3,40342.0,4540
kroB100,E s,32558.0,1470
kroB100,F s,69248.0,141
kroB100,G s,81177.0,1966
kroB100,G2 s,30647.0,3940
kroB100,G3_1 s,115078.0,2984
kroB100,G4_1 s,118023.0,3291
