dim,ts_name,best_value,steps_to_best_value
gr96,E d,78949.00000000001,932
gr96,F d,159302.0,1833
gr96,G d,164392.00000000003,1678
gr96,G2 d,72693.00000000001,3886
gr96,G3_1 d,261213.0,4217
gr96,G3_2,265214.0,3527
gr96,G3_3,263142.00000000006,1137
gr96,G4_1 d,250321.00000000003,3623
gr96,G4_2,169260.00000000003,279
gr96,G4_3,261018.00000000003,3542
gr96,G6_V1_1,191082.0,2871
gr96,G6_V1_2,121924.0,4240
gr96,G6_V1_3 d,165003.00000000003,4111
gr96,G6_V0_1 d,183757.00000000003,3086
gr96,G6_V0_2,281297.0,3465
gr96,G6_V0_3,86468.00000000001,4223
gr96,E s,79757.0,824
gr96,F s,155934.0,141
gr96,G s,168912.0,2691
gr96,G2 s,74327.00000000001,3762
gr96,G3_1 s,263597.0,2904
gr96,G4_1 s,259959.00000000003,2596
gr96,G6_V1_3 s,122476.00000000001,4210
gr96,G6_V0_1 s,125889.00000000001,3859
gr96,Const_100,279825,41929
gr96,Linear,120177,42298
gr96,ReciprocalV1,93590,41561
gr96,ReciprocalV2,220939,42540
gr96,GeometricV1,103243,38681
gr96,GeometricV2,142212,42546
gr96,LogarithmicV1,85321,28590
gr96,LogarithmicV2,271295,19522
kroA150,E d,45988.99999999999,2048
kroA150,F d,114044.99999999999,3511
kroA150,G d,127877.99999999997,588
kroA150,G2 d,42956.99999999999,3212
kroA150,G3_1 d,182732.0,4264
kroA150,G3_2,185060.0,3451
kroA150,G3_3,180803.0,5589
kroA150,G4_1 d,180766.99999999997,5930
kroA150,G4_2,131037.99999999997,1532
kroA150,G4_3,186964.99999999997,5107
kroA150,G6_V1_1,127038.99999999999,6086
kroA150,G6_V1_2,76849.99999999999,6336
kroA150,G6_V1_3 d,126771.99999999997,6317
kroA150,G6_V0_1 d,139059.99999999997,5638
kroA150,G6_V0_2,202785.0,5420
kroA150,G6_V0_3,57773.99999999999,6342
kroA150,E s,49312.99999999999,1671
kroA150,F s,121678.0,365
kroA150,G s,127372.99999999999,4497
kroA150,G2 s,48085.99999999999,5232
kroA150,G3_1 s,185286.99999999997,5637
kroA150,G4_1 s,184277.99999999997,5863
kroA150,G6_V1_3 s,89068.99999999999,6331
kroA150,G6_V0_1 s,85867.99999999999,3558
kroA150,Const_100,202839,28203
kroA150,Linear,78531,63405
kroA150,ReciprocalV1,55696,62626
kroA150,ReciprocalV2,134987,63442
kroA150,GeometricV1,65452,60683
kroA150,GeometricV2,101844,63436
kroA150,LogarithmicV1,57001,44515
kroA150,LogarithmicV2,198821,20344
gr96,E d,72214.0,1481
gr96,F d,146074.00000000003,2685
gr96,G d,171414.00000000003,1414
gr96,G2 d,71884.0,1969
gr96,G3_1 d,252605.00000000003,1681
gr96,G3_2,248123.00000000003,3513
gr96,G3_3,260450.00000000003,2546
gr96,G4_1 d,248626.0,4255
gr96,G4_2,181798.0,599
gr96,G4_3,266385.0,4034
gr96,G6_V1_1,138849.00000000003,4176
gr96,G6_V1_2,120406.0,4061
gr96,G6_V1_3 d,153109.0,4254
gr96,G6_V0_1 d,165181.0,4183
gr96,G6_V0_2,277484.0,3734
gr96,G6_V0_3,97332.0,4251
gr96,E s,77065.00000000001,1134
gr96,F s,161963.00000000003,3074
gr96,G s,171531.00000000003,2237
gr96,G2 s,68653.0,3894
gr96,G3_1 s,266632.0,2163
gr96,G4_1 s,263387.0,1622
gr96,G6_V1_3 s,153945.00000000003,3459
gr96,G6_V0_1 s,139108.00000000003,1061
gr96,Const_100,268231,23766
gr96,Linear,129066,42550
gr96,ReciprocalV1,95893,38068
gr96,ReciprocalV2,202646,42545
gr96,GeometricV1,88854,42329
gr96,GeometricV2,144803,42521
gr96,LogarithmicV1,82638,33479
gr96,LogarithmicV2,273133,30032
kroA100,E d,33720.0,860
kroA100,F d,67963.0,562
kroA100,G d,74623.0,1412
kroA100,G2 d,31747.0,2134
kroA100,G3_1 d,118244.99999999999,2384
kroA100,G3_2,113393.99999999999,4291
kroA100,G3_3,116877.0,4342
kroA100,G4_1 d,110640.0,3170
kroA100,G4_2,79145.0,636
kroA100,G4_3,121495.0,3954
kroA100,G6_V1_1,73323.0,4489
kroA100,G6_V1_2,45842.0,4534
kroA100,G6_V1_3 d,67674.0,4446
kroA100,G6_V0_1 d,72542.0,3821
kroA100,G6_V0_2,120029.99999999999,1950
kroA100,G6_V0_3,35548.0,4538
kroA100,E s,35018.0,778
kroA100,F s,74818.0,1362
kroA100,G s,72517.0,1552
kroA100,G2 s,31548.0,1388
kroA100,G3_1 s,116148.0,1826
kroA100,G4_1 s,117677.0,3527
kroA100,G6_V1_3 s,58575.99999999999,4308
kroA100,G6_V0_1 s,59040.0,2406
kroA100,Const_100,126627,22527
kroA100,Linear,52393,45363
kroA100,ReciprocalV1,38075,45114
kroA100,ReciprocalV2,85720,45405
kroA100,GeometricV1,43676,45056
kroA100,GeometricV2,61783,45363
kroA100,LogarithmicV1,35792,26559
kroA100,LogarithmicV2,131316,18790
st70,E d,823.0,493
st70,F d,1361.0,1191
st70,G d,1431.0,1411
st70,G2 d,776.0,1105
st70,G3_1 d,2606.0,1674
st70,G3_2,2526.0,2948
st70,G3_3,2517.0,2434
st70,G4_1 d,2619.0,2709
st70,G4_2,1578.0,209
st70,G4_3,2699.0,2532
st70,G6_V1_1,1643.0,2836
st70,G6_V1_2,1098.0,2999
st70,G6_V1_3 d,1380.0,2918
st70,G6_V0_1 d,1610.0,2747
st70,G6_V0_2,2680.0,1815
st70,G6_V0_3,1458.0,2999
st70,E s,746.0,915
st70,F s,1328.0,538
st70,G s,1637.0,1745
st70,G2 s,810.0,2435
st70,G3_1 s,2492.0,2428
st70,G4_1 s,2531.0,2453
st70,G6_V1_3 s,1428.0,2666
st70,G6_V0_1 s,1210.0,2840
st70,Const_100,2834,4496
st70,Linear,1273,29941
st70,ReciprocalV1,979,25638
st70,ReciprocalV2,2314,29999
st70,GeometricV1,1141,26565
st70,GeometricV2,1566,29995
st70,LogarithmicV1,844,27539
st70,LogarithmicV2,2755,29566
kroA100,E d,29182.0,1199
kroA100,F d,66148.0,3944
kroA100,G d,72042.0,866
kroA100,G2 d,31576.0,3887
kroA100,G3_1 d,112654.0,3333
kroA100,G3_2,117334.0,446
kroA100,G3_3,120466.0,3853
kroA100,G4_1 d,118070.99999999999,4397
kroA100,G4_2,84184.0,585
kroA100,G4_3,117871.0,3608
kroA100,G6_V1_1,75867.0,4296
kroA100,G6_V1_2,43155.0,4497
kroA100,G6_V1_3 d,65420.0,4539
kroA100,G6_V0_1 d,76014.0,3267
kroA100,G6_V0_2,125280.99999999999,3724
kroA100,G6_V0_3,40024.0,4537
kroA100,E s,34771.0,1174
kroA100,F s,77159.0,384
kroA100,G s,82671.0,3537
kroA100,G2 s,30887.999999999996,2187
kroA100,G3_1 s,116269.0,1919
kroA100,G4_1 s,120738.0,3575
kroA100,G6_V1_3 s,56057.0,4287
kroA100,G6_V0_1 s,55004.0,3655
kroA100,Const_100,127770,39005
kroA100,Linear,49219,45044
kroA100,ReciprocalV1,43544,44890
kroA100,ReciprocalV2,90241,45397
kroA100,GeometricV1,46997,44921
kroA100,GeometricV2,67651,45401
kroA100,LogarithmicV1,37258,31756
kroA100,LogarithmicV2,127135,36053
gr96,E d,78052.0,1088
gr96,F d,154190.0,1636
gr96,G d,148598.0,1420
gr96,G2 d,69592.0,2765
gr96,G3_1 d,255981.00000000003,2661
gr96,G3_2,255687.00000000003,3685
gr96,G3_3,267415.0,4079
gr96,G4_1 d,260939.00000000003,4017
gr96,G4_2,177543.0,180
gr96,G4_3,263658.0,2462
gr96,G6_V1_1,131928.0,4152
gr96,G6_V1_2,118901.00000000001,4248
gr96,G6_V1_3 d,158464.0,4189
gr96,G6_V0_1 d,165362.0,3872
gr96,G6_V0_2,263135.00000000006,4144
gr96,G6_V0_3,81900.00000000001,4255
gr96,E s,77299.0,779
gr96,F s,155881.0,1383
gr96,G s,156669.0,2839
gr96,G2 s,74966.00000000001,4246
gr96,G3_1 s,257963.00000000003,3183
gr96,G4_1 s,261830.0,2575
gr96,G6_V1_3 s,141995.0,4238
gr96,G6_V0_1 s,122026.0,2326
gr96,Const_100,283342,30178
gr96,Linear,123138,42457
gr96,ReciprocalV1,92580,41960
gr96,ReciprocalV2,215993,42541
gr96,GeometricV1,93203,42095
gr96,GeometricV2,150313,42532
gr96,LogarithmicV1,86464,33137
gr96,LogarithmicV2,277009,2794
st70,E d,805.0,712
