dim,ts_name,best_value,steps_to_best_value
kroB100,E d,32067.0,1704
kroB100,F d,60043.0,2068
kroB100,G d,74747.0,1140
kroB100,G2 d,30928.000000000004,3200
kroB100,G3_1 d,107361.00000000001,4528
kroB100,G3_2,113819.0,4310
kroB100,G3_3,106328.0,3467
kroB100,G4_1 d,116643.0,3625
kroB100,G4_2,73392.0,467
kroB100,G4_3,119431.00000000001,4290
kroB100,G6_V1_1,78224.0,4488
kroB100,G6_V1_2,46157.00000000001,4376
kroB100,G6_V1_3 d,74503.0,4520
kroB100,G6_V0_1 d,63360.0,4394
kroB100,G6_V0_2,123337.0,2568
kroB100,G6_V0_3,35232.0,4397
kroB100,E s,31422.0,1315
kroB100,F s,67038.0,2670
kroB100,G s,72004.0,1147
kroB100,G2 s,28952.000000000004,4517
kroB100,G3_1 s,117798.0,885
kroB100,G4_1 s,104133.0,4394
kroB100,G6_V1_3 s,62584.0,4377
kroB100,G6_V0_1 s,54403.00000000001,2066
kroB100,Const_100,127108,501
kroB100,Linear,54027,45199
kroB100,ReciprocalV1,41755,41411
kroB100,ReciprocalV2,93325,45405
kroB100,GeometricV1,43367,44512
kroB100,GeometricV2,64735,45379
kroB100,LogarithmicV1,34769,37465
kroB100,LogarithmicV2,123886,41998
kroA100,E d,28681.999999999996,1274
kroA100,F d,65459.0,2900
kroA100,G d,71466.0,2578
kroA100,G2 d,29289.0,2984
kroA100,G3_1 d,115891.0,4487
kroA100,G3_2,112559.0,3226
kroA100,G3_3,114472.0,3917
kroA100,G4_1 d,108400.0,4484
kroA100,G4_2,74755.0,484
kroA100,G4_3,108517.0,4510
kroA100,G6_V1_1,71786.0,4013
kroA100,G6_V1_2,49331.0,4539
kroA100,G6_V1_3 d,72242.0,4482
kroA100,G6_V0_1 d,78260.0,3280
kroA100,G6_V0_2,127321.0,3187
kroA100,G6_V0_3,41727.99999999999,4525
kroA100,E s,32497.0,1266
kroA100,F s,65429.0,3296
kroA100,G s,79178.0,2111
kroA100,G2 s,28734.0,2891
kroA100,G3_1 s,115593.99999999999,3055
kroA100,G4_1 s,116475.0,3766
kroA100,G6_V1_3 s,62185.0,4195
kroA100,G6_V0_1 s,58690.99999999999,4057
kroA100,Const_100,130163,10436
kroA100,Linear,55670,45352
kroA100,ReciprocalV1,37299,44697
kroA100,ReciprocalV2,90580,45372
kroA100,GeometricV1,42492,45403
kroA100,GeometricV2,65137,45402
kroA100,LogarithmicV1,36178,42275
kroA100,LogarithmicV2,124500,38058
st70,E d,836.0,1232
st70,F d,1446.0,141
st70,G d,1597.0,1417
st70,G2 d,765.0,1812
st70,G3_1 d,2500.0,2107
st70,G3_2,2518.0,2891
st70,G3_3,2493.0,2687
st70,G4_1 d,2504.0,2376
st70,G4_2,1760.0,478
st70,G4_3,2655.0,2666
st70,G6_V1_1,1605.0,2747
st70,G6_V1_2,1208.0,2992
