dim,ts_name,best_value,steps_to_best_value
kroA100,E d,27712.999999999996,1143
kroA100,F d,65154.0,1851
kroA100,G d,77219.0,272
kroA100,G2 d,24252.999999999996,2182
kroA100,G3_1 d,111409.0,2209
kroA100,G4_1 d,111285.0,2114
kroA100,G6_V1_3 d,68256.0,2270
kroA100,G6_V0_1 d,66667.0,2091
kroA100,E s,28858.0,901
kroA100,F s,68441.0,998
kroA100,G s,73449.0,1543
kroA100,G2 s,23761.0,2235
kroA100,G3_1 s,118774.0,2177
kroA100,G4_1 s,116562.0,2087
kroA100,G6_V1_3 s,65124.99999999999,1929
kroA100,G6_V0_1 s,49837.0,646
kroA100,Linear,73542,22689
kroA100,GeometricV1,60132,22689
kroA100,GeometricV2,90062,22601
kroA100,LogarithmicV1,51505,22470
kroA100,LogarithmicV2,130491,4402
kroB100,E d,25739.000000000004,1076
kroB100,F d,63458.0,1415
kroB100,G d,65362.0,554
kroB100,G2 d,23624.0,2261
kroB100,G3_1 d,115965.0,822
kroB100,G4_1 d,116595.00000000001,1487
kroB100,G6_V1_3 d,80602.0,2200
kroB100,G6_V0_1 d,72842.0,2207
kroB100,E s,27329.000000000004,851
kroB100,F s,69339.0,2261
kroB100,G s,72211.0,384
kroB100,G2 s,25726.0,2225
kroB100,G3_1 s,117223.0,1159
kroB100,G4_1 s,118220.0,1302
kroB100,G6_V1_3 s,62603.0,2168
kroB100,G6_V0_1 s,46723.0,2253
kroB100,Linear,71189,22677
kroB100,GeometricV1,61794,22664
kroB100,GeometricV2,90758,22676
kroB100,LogarithmicV1,53421,19605
kroB100,LogarithmicV2,130056,7339
kroB200,E d,44306.99999999999,2281
kroB200,F d,147875.0,3771
kroB200,G d,169692.99999999997,293
kroB200,G2 d,34765.99999999999,4855
kroB200,G3_1 d,224279.99999999997,4609
kroB200,G4_1 d,241483.99999999997,4308
kroB200,G6_V1_3 d,164746.0,5000
kroB200,G6_V0_1 d,165478.0,4459
kroB200,E s,44269.0,1779
kroB200,F s,165303.99999999997,981
kroB200,G s,176341.0,2382
kroB200,G2 s,35566.0,4981
kroB200,G3_1 s,239673.0,4357
kroB200,G4_1 s,250244.0,4158
kroB200,G6_V1_3 s,121125.0,4638
kroB200,G6_V0_1 s,106659.0,4570
kroB200,Linear,141747,49937
kroB200,GeometricV1,118786,50030
kroB200,GeometricV2,176911,50089
kroB200,LogarithmicV1,110312,28401
kroB200,LogarithmicV2,282944,46758
kroA200,E d,44726.0,2266
kroA200,F d,162321.0,2480
kroA200,G d,160134.0,2057
kroA200,G2 d,34518.0,5012
kroA200,G3_1 d,234469.00000000003,4733
kroA200,G4_1 d,251664.00000000003,4596
kroA200,G6_V1_3 d,166452.0,4980
kroA200,G6_V0_1 d,196244.0,3762
kroA200,E s,46947.0,1718
kroA200,F s,160103.0,3990
kroA200,G s,173994.00000000003,583
kroA200,G2 s,35949.00000000001,4905
kroA200,G3_1 s,246261.00000000003,4280
kroA200,G4_1 s,249313.00000000003,4462
kroA200,G6_V1_3 s,132710.0,4596
kroA200,G6_V0_1 s,122157.00000000001,1665
kroA200,Linear,132984,49796
kroA200,GeometricV1,124276,47834
kroA200,GeometricV2,168650,50072
kroA200,LogarithmicV1,108492,43133
kroA200,LogarithmicV2,276610,21255
kroA200,E d,44211.0,2128
kroA200,F d,157046.0,4186
kroA200,G d,174745.00000000003,601
kroA200,G2 d,34215.0,4974
kroA200,G3_1 d,237059.00000000003,4916
kroA200,G4_1 d,249240.0,3881
kroA200,G6_V1_3 d,165625.0,4984
kroA200,G6_V0_1 d,196501.00000000003,4150
kroA200,E s,46609.0,1750
kroA200,F s,161347.0,1636
kroA200,G s,172853.00000000003,2964
kroA200,G2 s,35373.0,4998
kroA200,G3_1 s,252083.0,3535
kroA200,G4_1 s,246291.00000000003,4948
kroA200,G6_V1_3 s,137036.0,4838
kroA200,G6_V0_1 s,115406.0,4281
kroA200,Linear,140399,50121
kroA200,GeometricV1,126370,49377
kroA200,GeometricV2,179190,50072
kroA200,LogarithmicV1,113728,30126
kroA200,LogarithmicV2,279034,18719
