dim,ts_name,best_value,steps_to_best_value
kroA150,E d,36035.0,1436
kroA150,F d,111527.0,1415
kroA150,G d,122693.99999999999,865
kroA150,G2 d,30749.999999999996,3053
kroA150,G3_1 d,185649.0,3117
kroA150,G4_1 d,178355.0,2831
kroA150,G6_V1_3 d,132384.99999999997,3122
kroA150,G6_V0_1 d,140367.99999999997,3061
kroA150,E s,39609.0,1183
kroA150,F s,117887.99999999999,1185
kroA150,G s,126602.99999999999,1478
kroA150,G2 s,31208.999999999996,3116
kroA150,G3_1 s,165913.0,2566
kroA150,G4_1 s,181467.0,2803
kroA150,G6_V1_3 s,99416.99999999999,2993
kroA150,G6_V0_1 s,87065.0,1645
kroA150,Linear,90489,31719
kroA150,GeometricV1,76527,31226
kroA150,GeometricV2,117026,31722
kroA150,LogarithmicV1,64937,29018
kroA150,LogarithmicV2,205500,22555
kroB100,E d,26304.0,1109
kroB100,F d,64664.0,1657
kroB100,G d,70087.0,567
kroB100,G2 d,23956.0,2038
kroB100,G3_1 d,112526.0,1498
kroB100,G4_1 d,114585.00000000001,2081
kroB100,G6_V1_3 d,74629.0,2262
kroB100,G6_V0_1 d,77722.0,1829
kroB100,E s,27843.000000000004,849
kroB100,F s,68544.0,141
kroB100,G s,69529.0,978
kroB100,G2 s,23925.0,2058
kroB100,G3_1 s,109964.00000000001,2134
kroB100,G4_1 s,111884.0,1821
kroB100,G6_V1_3 s,55819.0,2260
kroB100,G6_V0_1 s,42305.00000000001,1870
kroB100,Linear,57802,22617
kroB100,GeometricV1,41573,22435
kroB100,GeometricV2,69168,22685
kroB100,LogarithmicV1,38834,14255
kroB100,LogarithmicV2,124804,4923
