dim,ts_name,best_value,steps_to_best_value
229,E,251360.77739374634,2920
229,F_2,245400.30186846058,7
229,G,249573.9404000239,4775
229,G2,247822.42032355827,2188
229,G3_1,252218.82397994923,2685
229,G3_2,250019.73573358892,1972
229,G3_3,246469.8891539208,4095
229,G4_1,243014.47666080925,68
229,G4_2,243951.73401044038,4450
229,G4_3,252407.5479411575,4544
229,G6_V1_1,248371.69201128534,2796
229,G6_V1_2,243608.5829365719,146
229,G6_V1_3,250351.03875244668,2438
229,G6_V0_1,239454.43636402354,1533
229,G6_V0_2,245713.8972006319,1773
229,G6_V0_3,249098.5021430514,4686
229,Const_100,245509.89564928567,32298
229,Linear,247797.98082607845,46097
229,ReciprocalV1,247010.79811598427,9647
229,ReciprocalV2,248889.1392701126,16369
229,GeometricV1,249317.62507655946,34006
229,GeometricV2,248466.06836322576,48717
229,LogarithmicV1,250549.01313616437,45830
229,LogarithmicV2,253830.71575137283,14252
129,E,72965.90995842879,1259
129,F_2,72568.24426832407,75
129,G,74055.23370012073,1494
129,G2,73575.55616234789,293
129,G3_1,73400.5516690581,2145
129,G3_2,73815.45459829968,1908
129,G3_3,72693.98717950961,702
129,G4_1,74113.93273910336,2363
129,G4_2,73689.20055462261,2104
129,G4_3,74535.8114040716,911
129,G6_V1_1,73538.71062998775,1307
129,G6_V1_2,72860.53771866992,1629
129,G6_V1_3,73148.94489391951,264
129,G6_V0_1,73925.90317371406,1441
129,G6_V0_2,72512.0277363577,1444
129,G6_V0_3,70758.2374906342,417
129,Const_100,72283.83858259677,18416
129,Linear,73627.47449077583,4452
129,ReciprocalV1,72454.62516213363,6229
129,ReciprocalV2,73619.01303945069,8847
129,GeometricV1,74454.04753039469,5976
129,GeometricV2,72514.47390033185,20050
129,LogarithmicV1,74065.1321415535,10716
129,LogarithmicV2,72979.02564882912,9794
228,E,243492.76859459566,3669
228,F_2,248878.04195723194,1182
228,G,247029.54289047976,654
228,G2,247169.92779204424,3739
228,G3_1,249775.5595888506,1030
228,G3_2,244506.70686398205,362
228,G3_3,249050.23058738586,5000
228,G4_1,246321.28896559446,418
228,G4_2,243062.608962385,3667
228,G4_3,244606.46495634096,535
228,G6_V1_1,248544.5190438489,1326
228,G6_V1_2,245171.01254139736,3101
228,G6_V1_3,245121.81134733686,4588
228,G6_V0_1,245326.83329474845,1361
228,G6_V0_2,243682.08331495544,2232
228,G6_V0_3,245265.90465974377,1765
228,Const_100,242880.84293132374,19432
228,Linear,245710.88305673885,47233
228,ReciprocalV1,242902.7879992266,24767
228,ReciprocalV2,238038.45483459925,9059
228,GeometricV1,247784.61603164242,47532
228,GeometricV2,245799.2287164772,13325
228,LogarithmicV1,246551.34625835656,4913
228,LogarithmicV2,243127.1513082732,4233
294,E,410486.2905067765,4694
294,F_2,404808.2375304617,5834
294,G,404702.352377981,1721
294,G2,402967.6602510732,546
294,G3_1,406669.9103057336,1927
294,G3_2,407471.5118616315,5342
294,G3_3,407327.83186645753,4535
294,G4_1,406332.23580249917,5824
294,G4_2,408309.4652327518,6586
294,G4_3,400402.9993593668,4174
294,G6_V1_1,397630.91655545396,4811
294,G6_V1_2,406023.8208405776,3328
294,G6_V1_3,408001.1589633285,2055
294,G6_V0_1,404596.76687486446,6312
294,G6_V0_2,412968.9966459883,2674
294,G6_V0_3,409059.22028268914,1065
294,Const_100,410845.4346714717,54175
294,Linear,405383.9983052882,49470
294,ReciprocalV1,407163.8834958319,65612
294,ReciprocalV2,406452.5004832407,19026
294,GeometricV1,406190.468622436,43531
294,GeometricV2,409548.9430631987,22144
294,LogarithmicV1,409132.0574067244,12282
294,LogarithmicV2,401071.25635095243,61465
251,E,295819.6699703332,4454
251,F_2,290081.85905848944,4754
251,G,296258.58156213467,3229
251,G2,291248.83724316035,2587
251,G3_1,292952.5802907092,4122
251,G3_2,289710.7225406807,1508
251,G3_3,294152.083282141,2266
251,G4_1,294536.1707114174,349
251,G4_2,290773.782038446,1492
251,G4_3,296802.0900182757,1334
251,G6_V1_1,289712.10663623444,452
