dim,ts_name,best_value,steps_to_best_value
kroA200,E d,298045.00000000006,3133
kroA200,F d,295496.00000000006,2863
kroA200,G d,292424.0,1270
kroA200,G2 d,296310.0,1200
kroA200,G3_1 d,295247.0,2835
kroA200,G4_1 d,294587.0,2874
kroA200,G6_V1_3 d,300615.0,2450
kroA200,G6_V0_1 d,295059.0,3472
kroA200,E s,298302.0,1109
kroA200,F s,292972.0,2921
kroA200,G s,297508.00000000006,636
kroA200,G2 s,298467.00000000006,3201
kroA200,G3_1 s,298945.0,4168
kroA200,G4_1 s,295083.0,3395
kroA200,G6_V1_3 s,283685.00000000006,4300
kroA200,G6_V0_1 s,293357.0,3661
kroA200,Linear,291540,903
kroA200,GeometricV1,292205,48230
kroA200,GeometricV2,294183,17679
kroA200,LogarithmicV1,291922,2488
kroA200,LogarithmicV2,297934,47707
kroB150,E d,213137.0,730
kroB150,F d,218339.0,2727
kroB150,G d,216903.0,1064
kroB150,G2 d,219733.0,1921
kroB150,G3_1 d,223787.0,1147
kroB150,G4_1 d,217850.0,30
kroB150,G6_V1_3 d,214652.0,3024
kroB150,G6_V0_1 d,220249.0,2462
kroB150,E s,215845.0,1529
kroB150,F s,213695.0,707
kroB150,G s,218397.0,611
kroB150,G2 s,217667.0,83
kroB150,G3_1 s,209977.0,1766
kroB150,G4_1 s,218152.0,2563
kroB150,G6_V1_3 s,213494.99999999997,1393
kroB150,G6_V0_1 s,220972.0,444
kroB150,Linear,222425,16974
kroB150,GeometricV1,218626,19386
kroB150,GeometricV2,219632,24437
kroB150,LogarithmicV1,224411,25650
kroB150,LogarithmicV2,214344,16117
kroB100,E d,138240.0,1180
kroB100,F d,137858.0,1058
kroB100,G d,134032.0,441
kroB100,G2 d,141325.0,1962
kroB100,G3_1 d,140639.0,1167
kroB100,G4_1 d,140756.0,1878
kroB100,G6_V1_3 d,137808.0,743
kroB100,G6_V0_1 d,137969.0,378
kroB100,E s,136492.0,545
kroB100,F s,133232.0,68
kroB100,G s,135317.0,1734
kroB100,G2 s,136918.0,1182
kroB100,G3_1 s,134548.0,59
kroB100,G4_1 s,137417.0,1810
kroB100,G6_V1_3 s,139933.0,2249
kroB100,G6_V0_1 s,138311.0,704
kroB100,Linear,139661,16097
kroB100,GeometricV1,135966,18009
kroB100,GeometricV2,136824,6468
kroB100,LogarithmicV1,132355,21372
kroB100,LogarithmicV2,140783,4924
kroB200,E d,285602.0,1060
kroB200,F d,285137.0,535
kroB200,G d,286840.0,482
kroB200,G2 d,292143.0,2266
kroB200,G3_1 d,289340.99999999994,550
kroB200,G4_1 d,293405.0,3681
kroB200,G6_V1_3 d,285946.0,2684
kroB200,G6_V0_1 d,292512.0,4521
kroB200,E s,288525.0,1777
kroB200,F s,290906.0,3575
kroB200,G s,288189.0,98
kroB200,G2 s,292313.99999999994,3600
kroB200,G3_1 s,290928.0,3438
kroB200,G4_1 s,293142.0,4606
kroB200,G6_V1_3 s,293404.0,2671
kroB200,G6_V0_1 s,291364.0,1287
kroB200,Linear,289411,13581
kroB200,GeometricV1,285792,5041
kroB200,GeometricV2,292370,23328
kroB200,LogarithmicV1,289548,38636
kroB200,LogarithmicV2,291993,26606
kroA200,E d,292055.0,4462
kroA200,F d,289818.0,3946
kroA200,G d,287705.0,1310
kroA200,G2 d,291525.00000000006,4004
kroA200,G3_1 d,291663.0,167
kroA200,G4_1 d,292887.0,842
kroA200,G6_V1_3 d,299067.0,4468
kroA200,G6_V0_1 d,296173.0,2919
kroA200,E s,295250.00000000006,4225
kroA200,F s,299805.0,4022
kroA200,G s,298204.0,207
kroA200,G2 s,288630.0,3265
kroA200,G3_1 s,295956.0,4515
kroA200,G4_1 s,294817.00000000006,1888
kroA200,G6_V1_3 s,296542.0,2869
kroA200,G6_V0_1 s,300461.00000000006,3634
kroA200,Linear,290347,39270
kroA200,GeometricV1,296007,42509
kroA200,GeometricV2,292839,33829
kroA200,LogarithmicV1,295982,3534
kroA200,LogarithmicV2,290761,34928
kroA150,E d,220171.99999999997,2974
kroA150,F d,221173.0,1430
kroA150,G d,210813.99999999997,29
kroA150,G2 d,214300.99999999997,897
kroA150,G3_1 d,216761.0,2177
kroA150,G4_1 d,223087.99999999997,2555
kroA150,G6_V1_3 d,222563.99999999997,2024
kroA150,G6_V0_1 d,217924.0,1080
kroA150,E s,216853.0,2883
kroA150,F s,215940.99999999997,2360
kroA150,G s,219124.99999999997,2078
kroA150,G2 s,224783.0,2489
kroA150,G3_1 s,218273.99999999997,892
kroA150,G4_1 s,222982.99999999997,2286
kroA150,G6_V1_3 s,223498.99999999997,422
kroA150,G6_V0_1 s,209205.99999999997,2882
kroA150,Linear,214770,3175
kroA150,GeometricV1,216589,9882
kroA150,GeometricV2,219795,25092
kroA150,LogarithmicV1,218657,14981
kroA150,LogarithmicV2,223266,15445
kroA150,E d,218075.99999999997,316
kroA150,F d,213211.0,10
kroA150,G d,222460.99999999997,742
kroA150,G2 d,215046.0,377
kroA150,G3_1 d,218890.99999999997,1878
kroA150,G4_1 d,217951.0,1115
kroA150,G6_V1_3 d,217631.99999999997,1945
kroA150,G6_V0_1 d,214937.0,1385
kroA150,E s,221160.0,649
kroA150,F s,220171.99999999997,2594
kroA150,G s,223047.99999999997,763
kroA150,G2 s,217807.99999999997,1720
kroA150,G3_1 s,219737.0,6
kroA150,G4_1 s,220924.99999999997,130
kroA150,G6_V1_3 s,214647.99999999997,340
kroA150,G6_V0_1 s,220344.0,3094
kroA150,Linear,220510,7849
kroA150,GeometricV1,220457,3537
kroA150,GeometricV2,221111,13056
kroA150,LogarithmicV1,219006,25621
kroA150,LogarithmicV2,216465,13215
kroB200,E d,285876.99999999994,890
kroB200,F d,290737.0,4312
kroB200,G d,284318.99999999994,4957
kroB200,G2 d,285884.0,3894
kroB200,G3_1 d,289382.0,3819
kroB200,G4_1 d,291459.0,4903
kroB200,G6_V1_3 d,288274.0,1506
kroB200,G6_V0_1 d,292737.0,3113
kroB200,E s,289042.0,476
kroB200,F s,291424.0,2757
kroB200,G s,293317.99999999994,2453
kroB200,G2 s,284671.0,4846
kroB200,G3_1 s,290933.0,1268
