dim,ts_name,best_value,steps_to_best_value
pr76,E,484423.0,1401
pr76,F,492728.0,344
pr76,G,500028.0,563
pr76,G2,491326.0,315
pr76,G3_1,497077.0,99
pr76,G3_2,490393.0,806
pr76,G3_3,493225.0,687
pr76,G4_1,503414.0,366
pr76,G4_2,503134.99999999994,978
pr76,G4_3,498121.0,964
pr76,G6_V1_1,461015.0,135
pr76,G6_V1_2,482204.0,884
pr76,G6_V1_3,490720.99999999994,1032
pr76,G6_V0_1,498137.0,249
pr76,G6_V0_2,499322.0,655
pr76,G6_V0_3,493942.0,1056
pr76,Const_100,510837,1452
pr76,Linear,499066,959
pr76,ReciprocalV1,493090,225
pr76,ReciprocalV2,484709,1171
pr76,GeometricV1,494983,1494
pr76,GeometricV2,495907,936
pr76,LogarithmicV1,478359,1027
pr76,LogarithmicV2,482820,1197
a280,E,31032.0,4128
a280,F,31721.0,672
a280,G,31022.000000000004,3252
a280,G2,31308.000000000004,6172
a280,G3_1,31213.000000000004,5522
a280,G3_2,31788.000000000004,4491
a280,G3_3,30925.000000000004,4917
a280,G4_1,31369.000000000004,5948
a280,G4_2,30356.0,332
a280,G4_3,31669.0,5327
a280,G6_V1_1,31441.000000000004,5219
a280,G6_V1_2,30512.000000000004,994
a280,G6_V1_3,31124.0,4193
a280,G6_V0_1,30562.0,2113
a280,G6_V0_2,30973.000000000004,6214
a280,G6_V0_3,30497.0,1426
a280,Const_100,31179,61
a280,Linear,31817,3377
a280,ReciprocalV1,31523,2489
a280,ReciprocalV2,31664,1522
a280,GeometricV1,31119,1654
a280,GeometricV2,31311,473
a280,LogarithmicV1,31441,4050
a280,LogarithmicV2,30514,1337
eil51,E,1405.0,36
eil51,F,1429.0,1431
eil51,G,1379.0000000000002,843
eil51,G2,1394.0,1423
eil51,G3_1,1378.0,82
eil51,G3_2,1373.0000000000002,582
eil51,G3_3,1424.0,190
eil51,G4_1,1424.0,50
eil51,G4_2,1334.0,1097
eil51,G4_3,1370.0,87
eil51,G6_V1_1,1432.0000000000002,1037
eil51,G6_V1_2,1339.0000000000002,865
eil51,G6_V1_3,1395.0,87
eil51,G6_V0_1,1330.0,638
eil51,G6_V0_2,1335.0,534
eil51,G6_V0_3,1313.0,141
eil51,Const_100,1377,977
eil51,Linear,1416,1390
eil51,ReciprocalV1,1393,1380
eil51,ReciprocalV2,1388,775
eil51,GeometricV1,1342,1335
eil51,GeometricV2,1297,943
eil51,LogarithmicV1,1363,809
eil51,LogarithmicV2,1406,651
a280,E,31103.000000000004,3816
a280,F,31153.000000000004,3085
a280,G,31532.000000000004,1081
a280,G2,30697.000000000004,499
a280,G3_1,31463.000000000004,605
a280,G3_2,31029.000000000004,3347
a280,G3_3,30868.000000000004,5444
a280,G4_1,31499.000000000004,4152
a280,G4_2,31650.000000000004,2089
a280,G4_3,30080.0,2854
a280,G6_V1_1,30638.000000000004,1997
a280,G6_V1_2,30782.0,453
a280,G6_V1_3,31104.000000000004,2155
a280,G6_V0_1,30732.000000000004,3152
a280,G6_V0_2,31534.000000000004,1531
a280,G6_V0_3,31405.0,305
a280,Const_100,31027,3271
a280,Linear,30771,5605
a280,ReciprocalV1,31455,5200
a280,ReciprocalV2,31044,3416
a280,GeometricV1,30423,605
a280,GeometricV2,31221,3801
a280,LogarithmicV1,31052,5808
a280,LogarithmicV2,30832,373
pr107,E,478631.00000000006,827
pr107,F,473673.00000000006,721
pr107,G,487736.00000000006,1224
pr107,G2,496287.00000000006,1050
pr107,G3_1,488369.00000000006,1407
pr107,G3_2,494636.00000000006,1930
pr107,G3_3,506524.00000000006,1565
pr107,G4_1,478420.00000000006,477
pr107,G4_2,496762.00000000006,412
pr107,G4_3,500684.00000000006,982
pr107,G6_V1_1,458191.00000000006,863
pr107,G6_V1_2,488148.00000000006,1781
pr107,G6_V1_3,496382.00000000006,859
pr107,G6_V0_1,469729.00000000006,94
pr107,G6_V0_2,482423.00000000006,1935
pr107,G6_V0_3,493807.00000000006,2197
pr107,Const_100,463605,2143
pr107,Linear,504481,1134
pr107,ReciprocalV1,491543,507
pr107,ReciprocalV2,505087,1531
pr107,GeometricV1,454324,190
pr107,GeometricV2,489056,1287
pr107,LogarithmicV1,475336,506
pr107,LogarithmicV2,491434,2119
kroB100,E,142123.0,1902
kroB100,F,139231.0,1337
kroB100,G,144185.0,919
kroB100,G2,145126.0,1804
kroB100,G3_1,143010.0,921
kroB100,G3_2,146155.0,789
kroB100,G3_3,140366.0,1898
kroB100,G4_1,144875.0,1492
kroB100,G4_2,141989.0,1935
kroB100,G4_3,143921.0,510
kroB100,G6_V1_1,145118.0,1381
kroB100,G6_V1_2,142206.0,1125
kroB100,G6_V1_3,137944.0,1923
kroB100,G6_V0_1,148366.0,1441
kroB100,G6_V0_2,151444.0,795
kroB100,G6_V0_3,148439.0,987
kroB100,Const_100,136175,1386
kroB100,Linear,142452,1180
kroB100,ReciprocalV1,138205,1411
kroB100,ReciprocalV2,142738,123
kroB100,GeometricV1,143702,983
kroB100,GeometricV2,145991,305
kroB100,LogarithmicV1,146954,2115
kroB100,LogarithmicV2,142442,1908
pr144,E,728877.9999999999,2598
pr144,F,722705.0,1792
pr144,G,718228.0,2267
pr144,G2,692513.0,1077
pr144,G3_1,713545.0,1612
pr144,G3_2,725030.0,1874
pr144,G3_3,706701.0,1537
pr144,G4_1,710515.0,2642
pr144,G4_2,733355.0,2054
pr144,G4_3,727497.0,2894
pr144,G6_V1_1,725316.0,1183
pr144,G6_V1_2,729851.0,1249
pr144,G6_V1_3,726925.0,2021
pr144,G6_V0_1,703154.0,2319
pr144,G6_V0_2,737541.0,2585
pr144,G6_V0_3,725301.0,1877
pr144,Const_100,721808,1838
pr144,Linear,705919,1684
pr144,ReciprocalV1,739467,2638
pr144,ReciprocalV2,715507,1829
pr144,GeometricV1,707666,2142
pr144,GeometricV2,728071,1763
pr144,LogarithmicV1,726668,2850
pr144,LogarithmicV2,716536,1955
kroB150,E,225714.0,1564
kroB150,F,220129.0,1444
kroB150,G,224957.99999999997,2434
kroB150,G2,230249.0,1802
kroB150,G3_1,217059.0,985
kroB150,G3_2,231649.0,2773
kroB150,G3_3,224742.0,735
kroB150,G4_1,219309.0,165
kroB150,G4_2,216618.0,193
kroB150,G4_3,225193.0,707
kroB150,G6_V1_1,227032.0,1274
kroB150,G6_V1_2,215598.0,1079
kroB150,G6_V1_3,222080.0,2174
kroB150,G6_V0_1,232948.0,530
kroB150,G6_V0_2,223613.0,2208
kroB150,G6_V0_3,225136.0,831
kroB150,Const_100,220861,625
kroB150,Linear,225684,2944
kroB150,ReciprocalV1,225782,2566
kroB150,ReciprocalV2,226180,2019
kroB150,GeometricV1,227783,185
kroB150,GeometricV2,224571,1210
kroB150,LogarithmicV1,224582,1124
kroB150,LogarithmicV2,223634,3056
lin105,E,105163.0,1507
lin105,F,104515.0,564
lin105,G,105880.0,2044
lin105,G2,105460.0,660
lin105,G3_1,103373.0,833
lin105,G3_2,107927.00000000001,1239
lin105,G3_3,108179.0,1895
lin105,G4_1,108132.0,516
lin105,G4_2,103552.0,1738
lin105,G4_3,102558.0,1851
lin105,G6_V1_1,104261.0,86
lin105,G6_V1_2,104902.0,98
lin105,G6_V1_3,105535.0,621
lin105,G6_V0_1,103540.0,2192
lin105,G6_V0_2,108984.0,278
lin105,G6_V0_3,105840.0,670
lin105,Const_100,106958,584
lin105,Linear,97812,872
lin105,ReciprocalV1,106845,1387
lin105,ReciprocalV2,105091,684
lin105,GeometricV1,107049,2123
lin105,GeometricV2,102711,665
lin105,LogarithmicV1,105785,2158
lin105,LogarithmicV2,105551,769
brg180,E,776549.9999999999,632
brg180,F,699849.9999999999,696
brg180,G,753680.0,3620
brg180,G2,785089.9999999999,2600
brg180,G3_1,781170.0,3361
brg180,G3_2,764209.9999999999,1498
brg180,G3_3,770039.9999999999,4204
brg180,G4_1,701389.9999999999,1515
brg180,G4_2,765659.9999999999,1351
brg180,G4_3,764119.9999999999,1758
brg180,G6_V1_1,741650.0,3213
brg180,G6_V1_2,772629.9999999999,1360
brg180,G6_V1_3,775059.9999999999,2187
brg180,G6_V0_1,762699.9999999999,4191
brg180,G6_V0_2,769109.9999999999,2241
brg180,G6_V0_3,795039.9999999999,2015
brg180,Const_100,732710,87
