dim,ts_name,best_value,steps_to_best_value
kroB200,E d,41892.99999999999,2375
kroB200,F d,141792.99999999997,2252
kroB200,G d,169590.99999999997,891
kroB200,G2 d,36299.0,4967
kroB200,G3_1 d,247272.0,4578
kroB200,G4_1 d,231594.99999999997,4654
kroB200,G6_V1_3 d,168088.0,4996
kroB200,G6_V0_1 d,162698.0,4265
kroB200,E s,45821.0,1682
kroB200,F s,159146.0,4223
kroB200,G s,169927.99999999997,1942
kroB200,G2 s,34591.0,5002
kroB200,G3_1 s,236222.0,3510
kroB200,G4_1 s,243888.99999999997,2946
kroB200,G6_V1_3 s,129303.99999999999,4782
kroB200,G6_V0_1 s,109562.0,3735
kroB200,Linear,117167,50100
kroB200,GeometricV1,96351,50114
kroB200,GeometricV2,143097,49956
kroB200,LogarithmicV1,82322,30600
kroB200,LogarithmicV2,260494,47124
kroB150,E d,36075.0,1455
kroB150,F d,112067.0,149
kroB150,G d,116890.0,569
kroB150,G2 d,31027.0,3144
kroB150,G3_1 d,180940.0,3027
kroB150,G4_1 d,183292.0,1950
kroB150,G6_V1_3 d,118315.0,3088
kroB150,G6_V0_1 d,121421.0,1737
kroB150,E s,38264.0,1012
kroB150,F s,109507.0,2250
kroB150,G s,114922.0,683
kroB150,G2 s,30286.0,3019
kroB150,G3_1 s,177732.0,2967
kroB150,G4_1 s,173308.0,2837
kroB150,G6_V1_3 s,95655.0,2968
kroB150,G6_V0_1 s,82462.0,2833
kroB150,Linear,93765,31710
kroB150,GeometricV1,75464,31609
kroB150,GeometricV2,106000,31661
kroB150,LogarithmicV1,64621,30072
kroB150,LogarithmicV2,194207,13346
kroA150,E d,37237.99999999999,1515
kroA150,F d,104862.99999999999,991
kroA150,G d,119819.99999999999,1158
kroA150,G2 d,30046.999999999996,3088
kroA150,G3_1 d,175675.99999999997,2684
kroA150,G4_1 d,188551.99999999997,2902
kroA150,G6_V1_3 d,113118.0,3167
kroA150,G6_V0_1 d,142848.99999999997,1860
kroA150,E s,39764.0,1238
kroA150,F s,114466.99999999999,2273
kroA150,G s,127465.99999999997,2152
kroA150,G2 s,32372.999999999996,2931
kroA150,G3_1 s,191047.99999999997,2110
kroA150,G4_1 s,187947.99999999997,1577
kroA150,G6_V1_3 s,130971.0,3072
kroA150,G6_V0_1 s,77955.0,1725
kroA150,Linear,103422,31717
kroA150,GeometricV1,78853,31138
kroA150,GeometricV2,112914,31676
kroA150,LogarithmicV1,64164,27199
kroA150,LogarithmicV2,204781,27469
kroA200,E d,43931.0,2239
kroA200,F d,155597.0,3345
kroA200,G d,174649.00000000003,583
kroA200,G2 d,35191.0,4985
kroA200,G3_1 d,248866.0,4836
kroA200,G4_1 d,246195.00000000003,4203
kroA200,G6_V1_3 d,170175.00000000003,4858
kroA200,G6_V0_1 d,180822.0,4657
kroA200,E s,48026.0,1703
kroA200,F s,166102.0,3749
kroA200,G s,183620.0,3421
kroA200,G2 s,36550.0,4938
kroA200,G3_1 s,247213.00000000003,4929
kroA200,G4_1 s,246412.0,2112
kroA200,G6_V1_3 s,152993.0,5005
kroA200,G6_V0_1 s,119042.0,4281
kroA200,Linear,118352,50118
kroA200,GeometricV1,90070,49517
kroA200,GeometricV2,146549,50107
kroA200,LogarithmicV1,74539,48652
kroA200,LogarithmicV2,273461,27848
kroB200,E d,45634.0,2270
kroB200,F d,163566.0,2894
kroB200,G d,167553.99999999997,894
kroB200,G2 d,37326.0,4994
kroB200,G3_1 d,247414.99999999997,2846
kroB200,G4_1 d,242268.99999999997,3924
kroB200,G6_V1_3 d,165343.99999999997,4949
kroB200,G6_V0_1 d,184833.99999999997,4006
kroB200,E s,49442.0,1464
kroB200,F s,172164.99999999997,4794
kroB200,G s,168224.99999999997,3762
kroB200,G2 s,35309.0,4929
kroB200,G3_1 s,228477.99999999997,4659
kroB200,G4_1 s,243776.99999999997,4294
kroB200,G6_V1_3 s,195787.99999999997,4948
kroB200,G6_V0_1 s,110298.99999999999,2341
kroB200,Linear,130100,50094
kroB200,GeometricV1,87628,50063
kroB200,GeometricV2,141744,50120
kroB200,LogarithmicV1,77827,34207
kroB200,LogarithmicV2,258144,44406
kroA150,E d,38357.99999999999,1492
kroA150,F d,111424.0,1407
kroA150,G d,125607.0,1165
kroA150,G2 d,30820.999999999996,3164
