dim,ts_name,best_value,steps_to_best_value
255,E,305128.8814482114,1936
255,F_2,306584.1136638592,2519
255,G,303060.18994657014,1195
255,G2,301579.96024262876,1488
255,G3_1,301110.19625873736,1707
255,G3_2,309283.7434312507,2564
255,G3_3,305274.22541983495,1670
255,G4_1,306214.0579245002,491
255,G4_2,312467.63774660754,2427
255,G4_3,307883.7166385717,1575
255,G6_V1_1,307049.30727019836,2221
255,G6_V1_2,302749.81830245716,96
255,G6_V1_3,305611.7398599605,1620
255,G6_V0_1,308759.02040023316,206
255,G6_V0_2,311266.73588314495,1004
255,G6_V0_3,293691.731736695,653
255,Const_100,303167.32615364034,13317
255,Linear,308577.9246792829,18377
255,ReciprocalV1,309003.93483954814,22268
255,ReciprocalV2,301332.3359809086,12778
255,GeometricV1,307951.1955019924,1086
255,GeometricV2,305962.2110170155,10372
255,LogarithmicV1,306292.1242603097,10422
255,LogarithmicV2,309545.7258055917,19818
189,E,174565.7550233193,1923
189,F_2,171797.28686167838,746
189,G,168402.558701949,423
189,G2,172409.51129163892,103
189,G3_1,174814.88213707705,2119
189,G3_2,170640.17879311016,1510
189,G3_3,169366.26535347762,1455
189,G4_1,172641.4868539824,239
189,G4_2,177265.64139567813,1094
189,G4_3,172549.1988956739,536
189,G6_V1_1,173189.5948058762,232
189,G6_V1_2,173138.37899180097,1345
189,G6_V1_3,168012.46204573323,475
189,G6_V0_1,172827.9836889332,941
189,G6_V0_2,174624.21987164248,502
189,G6_V0_3,167403.02580277645,991
189,Const_100,169596.49423029565,3285
189,Linear,173865.04925325952,2145
189,ReciprocalV1,172147.07791835433,19500
189,ReciprocalV2,170333.04470536023,892
189,GeometricV1,174550.2698975035,16169
189,GeometricV2,170404.52176338306,18303
189,LogarithmicV1,172926.97729746625,22297
189,LogarithmicV2,164579.25020976234,6892
104,E,48099.33300428989,1110
104,F_2,48357.30688423082,36
104,G,49510.131199338466,339
104,G2,46967.14300235349,567
104,G3_1,46875.99489247038,661
104,G3_2,48624.67410699782,779
104,G3_3,47145.34586987573,660
104,G4_1,47697.25919717756,24
104,G4_2,48018.082244387915,195
104,G4_3,48623.741658845254,820
104,G6_V1_1,47625.829602055586,724
104,G6_V1_2,48674.02280811907,581
104,G6_V1_3,48941.06984749368,252
104,G6_V0_1,48928.41587640258,1075
104,G6_V0_2,48795.11829790391,981
104,G6_V0_3,49785.09082284257,754
104,Const_100,47632.90388582076,6718
104,Linear,47420.92846953081,6115
104,ReciprocalV1,49599.30359203288,3031
104,ReciprocalV2,46505.579358793686,8984
104,GeometricV1,47996.35938211319,7269
104,GeometricV2,47885.89689022988,9243
104,LogarithmicV1,48103.11530756078,7027
104,LogarithmicV2,49721.36162688557,10987
78,E,26066.285072163042,453
78,F_2,27148.547541934102,112
78,G,26402.15693124324,25
78,G2,26437.163606400187,551
78,G3_1,24631.103309651226,153
78,G3_2,26349.86997346487,348
78,G3_3,27319.199579037708,245
78,G4_1,26650.887134981036,280
78,G4_2,26111.363011057747,512
78,G4_3,26493.957854198976,533
78,G6_V1_1,26149.96063137403,109
78,G6_V1_2,25498.936755364848,617
78,G6_V1_3,25607.779647754116,748
78,G6_V0_1,27135.840108203047,399
78,G6_V0_2,25903.102465436234,533
78,G6_V0_3,25699.112801242347,747
78,Const_100,26342.806816502256,4904
78,Linear,26478.29022018524,1239
78,ReciprocalV1,26070.018773235293,6077
78,ReciprocalV2,26227.12314848624,290
78,GeometricV1,27144.68479869082,3430
78,GeometricV2,26440.770704548362,4630
78,LogarithmicV1,26812.657868418573,4463
78,LogarithmicV2,25924.33586437709,3684
280,E,356642.1474342401,1079
280,F_2,363259.4442387332,1496
280,G,362341.67943737534,1815
280,G2,354917.5975430199,1461
280,G3_1,355192.382764967,3065
280,G3_2,358624.43435348367,918
280,G3_3,361360.362433867,2913
280,G4_1,364428.9521252903,956
280,G4_2,363722.91341431736,3111
280,G4_3,360494.27203146147,1115
280,G6_V1_1,363142.647070777,1613
280,G6_V1_2,359243.20172356773,2770
280,G6_V1_3,362675.0764749795,938
280,G6_V0_1,365596.8466263195,381
280,G6_V0_2,355613.8164024278,2565
280,G6_V0_3,364260.45168871374,3097
280,Const_100,362235.3414720208,21517
280,Linear,363498.66671571194,15416
280,ReciprocalV1,363485.7158700938,11750
280,ReciprocalV2,361859.55258344125,18007
280,GeometricV1,362921.14424004673,25288
280,GeometricV2,348548.73610853107,27466
280,LogarithmicV1,352655.25929051486,1220
280,LogarithmicV2,347715.07927318476,536
168,E,131361.36169012,1115
168,F_2,132866.52683561164,974
168,G,133402.36682679795,625
168,G2,135120.43111764838,296
168,G3_1,134760.93564450063,1404
168,G3_2,136318.09576021324,590
168,G3_3,135327.78700936033,1507
168,G4_1,136049.25421873215,371
168,G4_2,132936.94034089352,1336
168,G4_3,134487.53779438187,1838
168,G6_V1_1,134634.28002733304,132
168,G6_V1_2,133480.52924874332,647
168,G6_V1_3,136759.06192684872,874
168,G6_V0_1,132555.0980016217,18
168,G6_V0_2,135013.676867615,851
168,G6_V0_3,132007.29682936598,768
168,Const_100,133527.24915355406,12641
168,Linear,132066.1567794641,18661
168,ReciprocalV1,136331.74607458545,8797
