dim,ts_name,best_value,steps_to_best_value
kroA200,E d,292095.0,3297
kroA200,F d,297464.0,3286
kroA200,G d,283722.0,2187
kroA200,G2 d,290073.0,1023
kroA200,G3_1 d,293317.0,2226
kroA200,G4_1 d,299465.0,3752
kroA200,G6_V1_3 d,299876.0,4076
kroA200,G6_V0_1 d,295778.0,2470
kroA200,E s,295452.0,2093
kroA200,F s,297169.0,2344
kroA200,G s,297631.00000000006,4502
kroA200,G2 s,292344.0,442
kroA200,G3_1 s,298039.0,2077
kroA200,G4_1 s,290326.0,987
kroA200,G6_V1_3 s,278831.0,2964
kroA200,G6_V0_1 s,282690.0,4163
kroA200,Linear,293608,10665
kroA200,GeometricV1,285345,11152
kroA200,GeometricV2,292847,40694
kroA200,LogarithmicV1,295222,42672
kroA200,LogarithmicV2,296264,43628
kroB150,E d,218663.0,2341
kroB150,F d,212746.0,2348
kroB150,G d,214669.0,1166
kroB150,G2 d,213169.0,1762
kroB150,G3_1 d,217899.0,2713
kroB150,G4_1 d,217396.0,2364
kroB150,G6_V1_3 d,220387.0,553
kroB150,G6_V0_1 d,214169.0,1372
kroB150,E s,214604.0,1758
kroB150,F s,214782.0,2242
kroB150,G s,221385.0,1434
kroB150,G2 s,217943.99999999997,2349
kroB150,G3_1 s,215890.0,936
kroB150,G4_1 s,218832.0,1961
kroB150,G6_V1_3 s,215238.0,2486
kroB150,G6_V0_1 s,222346.0,676
kroB150,Linear,215100,18221
kroB150,GeometricV1,216186,23954
kroB150,GeometricV2,214355,26322
kroB150,LogarithmicV1,216474,28354
kroB150,LogarithmicV2,224833,8613
kroB100,E d,141024.0,145
kroB100,F d,136913.0,371
kroB100,G d,138260.0,1077
kroB100,G2 d,138426.0,248
kroB100,G3_1 d,137553.0,529
kroB100,G4_1 d,138041.0,2151
kroB100,G6_V1_3 d,135442.0,1618
kroB100,G6_V0_1 d,141640.0,2011
kroB100,E s,140815.0,2156
kroB100,F s,136580.0,987
kroB100,G s,140095.0,1745
kroB100,G2 s,140806.0,1285
kroB100,G3_1 s,140381.0,1088
kroB100,G4_1 s,136253.0,907
kroB100,G6_V1_3 s,137900.0,783
kroB100,G6_V0_1 s,137569.0,1762
kroB100,Linear,139835,19224
kroB100,GeometricV1,134702,20399
kroB100,GeometricV2,136770,4754
kroB100,LogarithmicV1,140932,20221
kroB100,LogarithmicV2,135875,16770
kroA100,E d,139879.0,1564
kroA100,F d,141611.0,258
kroA100,G d,136147.0,2158
kroA100,G2 d,140765.0,1397
kroA100,G3_1 d,138351.0,1217
kroA100,G4_1 d,136122.0,1914
kroA100,G6_V1_3 d,138341.0,176
kroA100,G6_V0_1 d,142219.0,1193
kroA100,E s,132033.0,1164
kroA100,F s,140768.0,376
kroA100,G s,136380.0,489
kroA100,G2 s,137573.0,894
kroA100,G3_1 s,136818.0,747
kroA100,G4_1 s,143925.0,1306
kroA100,G6_V1_3 s,141970.0,1795
kroA100,G6_V0_1 s,140362.0,1237
kroA100,Linear,142240,16110
kroA100,GeometricV1,138977,12996
kroA100,GeometricV2,136174,9798
kroA100,LogarithmicV1,142152,19033
kroA100,LogarithmicV2,137528,1188
kroB200,E d,286979.0,434
kroB200,F d,292963.0,3278
kroB200,G d,293928.0,1978
kroB200,G2 d,289673.0,4996
kroB200,G3_1 d,289568.0,1326
kroB200,G4_1 d,289137.0,4720
kroB200,G6_V1_3 d,292761.0,3394
kroB200,G6_V0_1 d,286669.0,4137
kroB200,E s,289785.0,2882
kroB200,F s,294123.0,4836
kroB200,G s,289049.0,2811
kroB200,G2 s,283897.0,3448
kroB200,G3_1 s,281362.0,1124
kroB200,G4_1 s,290731.99999999994,2622
kroB200,G6_V1_3 s,288346.0,1882
kroB200,G6_V0_1 s,283005.99999999994,2219
kroB200,Linear,286645,3903
kroB200,GeometricV1,291562,33946
kroB200,GeometricV2,292790,40148
kroB200,LogarithmicV1,291658,31050
kroB200,LogarithmicV2,289507,6531
kroA100,E d,138127.0,1499
kroA100,F d,142391.0,1286
kroA100,G d,140218.0,1234
kroA100,G2 d,139091.0,893
kroA100,G3_1 d,141955.0,2106
kroA100,G4_1 d,142406.0,165
kroA100,G6_V1_3 d,140190.0,115
kroA100,G6_V0_1 d,136732.0,971
kroA100,E s,140393.0,2154
kroA100,F s,143981.0,1684
kroA100,G s,139730.0,169
kroA100,G2 s,139252.0,118
kroA100,G3_1 s,137841.0,2099
kroA100,G4_1 s,140491.0,397
kroA100,G6_V1_3 s,142825.0,1326
kroA100,G6_V0_1 s,141619.0,1176
kroA100,Linear,140644,6321
kroA100,GeometricV1,139334,5503
kroA100,GeometricV2,140840,18496
kroA100,LogarithmicV1,137649,14130
kroA100,LogarithmicV2,139600,16867
kroB150,E d,210915.0,2289
kroB150,F d,219748.0,1997
kroB150,G d,215889.0,1485
kroB150,G2 d,217891.0,3085
kroB150,G3_1 d,218006.0,3121
kroB150,G4_1 d,208506.0,1437
kroB150,G6_V1_3 d,221803.0,304
kroB150,G6_V0_1 d,218898.0,1240
kroB150,E s,220793.0,3045
kroB150,F s,217298.0,2401
kroB150,G s,218969.0,2054
kroB150,G2 s,214931.0,1212
kroB150,G3_1 s,219710.0,1898
kroB150,G4_1 s,215956.0,2208
kroB150,G6_V1_3 s,219004.0,2440
kroB150,G6_V0_1 s,221302.0,380
kroB150,Linear,220671,110
kroB150,GeometricV1,219964,16297
kroB150,GeometricV2,215235,7682
kroB150,LogarithmicV1,215929,29600
kroB150,LogarithmicV2,212236,1066
kroB150,E d,218795.0,2614
kroB150,F d,223149.0,2076
