dim,ts_name,best_value,steps_to_best_value
kroA100,E d,142591.0,1220
kroA100,F d,141951.0,1063
kroA100,G d,132710.0,1341
kroA100,G2 d,140478.0,1029
kroA100,G3_1 d,141790.0,1020
kroA100,G4_1 d,139198.0,814
kroA100,G6_V1_3 d,142315.0,622
kroA100,G6_V0_1 d,138807.0,611
kroA100,E s,138295.0,1160
kroA100,F s,139398.0,2163
kroA100,G s,137383.0,458
kroA100,G2 s,137782.0,1044
kroA100,G3_1 s,133879.0,1496
kroA100,G4_1 s,142134.0,1366
kroA100,G6_V1_3 s,138146.0,889
kroA100,G6_V0_1 s,140876.0,1997
kroA100,Linear,139145,12069
kroA100,GeometricV1,143502,6433
kroA100,GeometricV2,136850,18147
kroA100,LogarithmicV1,140404,17425
kroA100,LogarithmicV2,143710,135
kroB200,E d,294716.0,3706
kroB200,F d,290695.0,986
kroB200,G d,291471.0,2178
kroB200,G2 d,289039.0,3351
kroB200,G3_1 d,291254.0,3632
kroB200,G4_1 d,293457.0,4948
kroB200,G6_V1_3 d,290768.99999999994,2642
kroB200,G6_V0_1 d,295325.0,3106
kroB200,E s,288149.0,2570
kroB200,F s,282901.0,2945
kroB200,G s,292022.0,4591
kroB200,G2 s,293948.99999999994,2615
kroB200,G3_1 s,292388.0,2909
kroB200,G4_1 s,287516.0,3528
kroB200,G6_V1_3 s,293954.0,3364
kroB200,G6_V0_1 s,280733.0,4318
kroB200,Linear,287822,34046
kroB200,GeometricV1,292044,9945
kroB200,GeometricV2,279310,9856
kroB200,LogarithmicV1,286946,23377
kroB200,LogarithmicV2,291973,3847
kroB150,E d,215709.0,1817
kroB150,F d,220873.0,1787
kroB150,G d,211761.0,1123
kroB150,G2 d,219787.0,3148
kroB150,G3_1 d,220837.0,711
kroB150,G4_1 d,220520.0,1856
kroB150,G6_V1_3 d,221639.0,1111
kroB150,G6_V0_1 d,220407.0,318
kroB150,E s,210405.99999999997,806
kroB150,F s,216125.0,2933
kroB150,G s,219896.0,48
kroB150,G2 s,220059.0,1145
kroB150,G3_1 s,213689.0,1555
kroB150,G4_1 s,220511.0,2029
kroB150,G6_V1_3 s,217951.0,2024
kroB150,G6_V0_1 s,220897.0,37
kroB150,Linear,220355,8969
kroB150,GeometricV1,221286,24839
kroB150,GeometricV2,217587,16418
kroB150,LogarithmicV1,219349,3039
kroB150,LogarithmicV2,214423,4870
kroB150,E d,218209.0,392
kroB150,F d,219539.0,111
kroB150,G d,213868.0,1849
kroB150,G2 d,219917.0,3097
kroB150,G3_1 d,220115.0,1607
kroB150,G4_1 d,215069.0,2620
kroB150,G6_V1_3 d,214353.0,2887
kroB150,G6_V0_1 d,217406.0,1464
kroB150,E s,218791.0,688
kroB150,F s,218471.0,1181
kroB150,G s,222211.0,2518
kroB150,G2 s,217150.0,1686
kroB150,G3_1 s,218318.0,2130
kroB150,G4_1 s,223709.0,18
kroB150,G6_V1_3 s,217420.0,176
kroB150,G6_V0_1 s,220135.0,2574
kroB150,Linear,213259,27351
kroB150,GeometricV1,220252,4375
kroB150,GeometricV2,217266,23142
kroB150,LogarithmicV1,220741,774
kroB150,LogarithmicV2,214403,29250
kroB100,E d,141577.0,1959
kroB100,F d,139963.0,1866
kroB100,G d,140160.0,1605
kroB100,G2 d,137416.0,1264
kroB100,G3_1 d,141755.0,473
kroB100,G4_1 d,140427.0,1464
kroB100,G6_V1_3 d,139571.0,1908
kroB100,G6_V0_1 d,139137.0,824
kroB100,E s,138093.0,1895
kroB100,F s,140078.0,750
kroB100,G s,136764.0,1776
kroB100,G2 s,139564.0,1571
kroB100,G3_1 s,131849.0,455
kroB100,G4_1 s,135835.0,1710
kroB100,G6_V1_3 s,138593.0,1198
kroB100,G6_V0_1 s,138314.0,1717
kroB100,Linear,139436,16500
kroB100,GeometricV1,141512,8696
kroB100,GeometricV2,139463,6100
kroB100,LogarithmicV1,136147,4078
kroB100,LogarithmicV2,137504,11004
kroB150,E d,219954.0,1676
kroB150,F d,219415.0,2112
kroB150,G d,217843.0,1942
kroB150,G2 d,216181.0,1772
kroB150,G3_1 d,216499.0,1885
kroB150,G4_1 d,223542.0,760
kroB150,G6_V1_3 d,222442.0,2885
kroB150,G6_V0_1 d,220057.99999999997,1859
kroB150,E s,219821.0,1131
kroB150,F s,218289.0,2706
kroB150,G s,216653.0,1211
kroB150,G2 s,218985.0,1042
kroB150,G3_1 s,215628.0,2381
kroB150,G4_1 s,218674.0,822
kroB150,G6_V1_3 s,216549.0,872
kroB150,G6_V0_1 s,214773.0,178
kroB150,Linear,214128,30672
kroB150,GeometricV1,217647,5330
kroB150,GeometricV2,217487,363
kroB150,LogarithmicV1,213282,31343
kroB150,LogarithmicV2,218268,6857
kroA100,E d,133405.0,677
kroA100,F d,133575.0,1529
kroA100,G d,133472.0,1177
kroA100,G2 d,141729.0,1956
kroA100,G3_1 d,142187.0,1546
kroA100,G4_1 d,138405.0,1427
kroA100,G6_V1_3 d,143782.0,148
kroA100,G6_V0_1 d,140916.0,348
kroA100,E s,138349.0,1911
kroA100,F s,136321.0,1671
kroA100,G s,134986.0,1745
kroA100,G2 s,138595.0,1810
kroA100,G3_1 s,141470.0,697
kroA100,G4_1 s,140987.0,807
kroA100,G6_V1_3 s,134467.0,158
kroA100,G6_V0_1 s,138072.0,854
kroA100,Linear,143626,19474
kroA100,GeometricV1,140828,10600
kroA100,GeometricV2,136869,9399
kroA100,LogarithmicV1,136159,19755
kroA100,LogarithmicV2,141607,826
kroB100,E d,138843.0,1143
kroB100,F d,135207.0,290
kroB100,G d,136622.0,90
kroB100,G2 d,138396.0,1873
kroB100,G3_1 d,138227.0,1145
kroB100,G4_1 d,138387.0,753
kroB100,G6_V1_3 d,135918.0,1101
kroB100,G6_V0_1 d,138923.0,679
kroB100,E s,137798.0,1109
kroB100,F s,138624.0,178
kroB100,G s,139243.0,1838
kroB100,G2 s,139101.0,1613
kroB100,G3_1 s,140616.0,222
kroB100,G4_1 s,136901.0,1731
kroB100,G6_V1_3 s,136184.0,322
