dim,ts_name,best_value,steps_to_best_value
kroB150,E d,210298.0,408
kroB150,F d,213961.99999999997,1964
kroB150,G d,220467.0,696
kroB150,G2 d,220929.0,2679
kroB150,G3_1 d,216944.0,1396
kroB150,G4_1 d,221370.0,2530
kroB150,G6_V1_3 d,216181.0,2255
kroB150,G6_V0_1 d,222584.0,2909
kroB150,E s,224225.0,2887
kroB150,F s,214229.0,1897
kroB150,G s,207592.0,1994
kroB150,G2 s,218185.0,2979
kroB150,G3_1 s,210636.0,2643
kroB150,G4_1 s,221124.0,901
kroB150,G6_V1_3 s,205646.0,2131
kroB150,G6_V0_1 s,212634.0,2806
kroB150,Linear,215249,28347
kroB150,GeometricV1,220656,19223
kroB150,GeometricV2,216986,9976
kroB150,LogarithmicV1,215180,13671
kroB150,LogarithmicV2,218798,12800
kroB100,E d,135122.0,1883
kroB100,F d,138768.0,1596
kroB100,G d,139229.0,9
kroB100,G2 d,133942.0,1909
kroB100,G3_1 d,134117.0,267
kroB100,G4_1 d,135678.0,1665
kroB100,G6_V1_3 d,141904.0,2252
kroB100,G6_V0_1 d,140680.0,375
kroB100,E s,134835.0,1893
kroB100,F s,137206.0,1481
kroB100,G s,138288.0,250
kroB100,G2 s,140732.0,2112
kroB100,G3_1 s,138076.0,350
kroB100,G4_1 s,136947.0,1795
kroB100,G6_V1_3 s,136300.0,1605
kroB100,G6_V0_1 s,136914.0,131
kroB100,Linear,136207,14992
kroB100,GeometricV1,142084,9225
kroB100,GeometricV2,138145,7287
kroB100,LogarithmicV1,135349,7144
kroB100,LogarithmicV2,138715,6004
kroB150,E d,218025.0,1451
kroB150,F d,217017.0,2894
kroB150,G d,213580.0,938
kroB150,G2 d,213035.0,2093
kroB150,G3_1 d,218785.0,2953
kroB150,G4_1 d,222005.0,212
kroB150,G6_V1_3 d,215341.0,755
kroB150,G6_V0_1 d,217380.0,592
kroB150,E s,213678.0,401
kroB150,F s,214419.0,1625
kroB150,G s,215556.0,2354
kroB150,G2 s,222087.0,2090
kroB150,G3_1 s,215641.0,1012
kroB150,G4_1 s,223963.0,1
kroB150,G6_V1_3 s,216555.0,2689
kroB150,G6_V0_1 s,213098.0,1538
kroB150,Linear,217690,10953
kroB150,GeometricV1,218944,27560
kroB150,GeometricV2,216518,9877
kroB150,LogarithmicV1,217997,26848
kroB150,LogarithmicV2,211363,2954
kroB150,E d,215664.0,1526
kroB150,F d,221023.0,1305
kroB150,G d,218254.0,503
kroB150,G2 d,214458.0,3040
kroB150,G3_1 d,216556.0,1808
kroB150,G4_1 d,213598.0,2794
kroB150,G6_V1_3 d,216714.99999999997,2988
kroB150,G6_V0_1 d,221134.0,930
kroB150,E s,219315.0,2659
kroB150,F s,213040.0,78
kroB150,G s,214245.0,2469
kroB150,G2 s,217269.0,2981
kroB150,G3_1 s,210866.0,793
kroB150,G4_1 s,214846.99999999997,2709
kroB150,G6_V1_3 s,217681.0,403
kroB150,G6_V0_1 s,218727.0,1168
kroB150,Linear,212476,1537
kroB150,GeometricV1,217803,1741
kroB150,GeometricV2,216749,8903
kroB150,LogarithmicV1,221226,1153
kroB150,LogarithmicV2,217275,14917
kroB200,E d,282313.0,1555
kroB200,F d,293091.0,1438
kroB200,G d,282305.0,4642
kroB200,G2 d,290957.0,1541
kroB200,G3_1 d,292939.0,307
kroB200,G4_1 d,289096.99999999994,5009
kroB200,G6_V1_3 d,289040.0,1045
kroB200,G6_V0_1 d,290845.0,431
kroB200,E s,289872.0,862
kroB200,F s,288369.0,1708
kroB200,G s,291700.0,2070
kroB200,G2 s,288748.99999999994,450
kroB200,G3_1 s,290135.0,4102
kroB200,G4_1 s,284010.99999999994,4245
kroB200,G6_V1_3 s,284250.0,4615
