dim,ts_name,best_value,steps_to_best_value
kroA150,E d,211861.99999999997,3100
kroA150,F d,218615.99999999997,3023
kroA150,G d,225199.99999999997,566
kroA150,G2 d,217038.99999999997,3160
kroA150,G3_1 d,215325.0,1336
kroA150,G4_1 d,214009.99999999997,2907
kroA150,G6_V1_3 d,221284.99999999997,298
kroA150,G6_V0_1 d,214968.99999999997,2305
kroA150,E s,222724.99999999997,646
kroA150,F s,215929.99999999997,2583
kroA150,G s,215198.99999999997,2815
kroA150,G2 s,220111.99999999997,1248
kroA150,G3_1 s,222455.0,1726
kroA150,G4_1 s,217534.99999999997,2257
kroA150,G6_V1_3 s,221580.99999999997,747
kroA150,G6_V0_1 s,220341.0,1505
kroA150,Linear,219222,13258
kroA150,GeometricV1,214460,5400
kroA150,GeometricV2,218559,17170
kroA150,LogarithmicV1,222842,25066
kroA150,LogarithmicV2,220164,19538
kroA150,E d,220334.99999999997,3009
kroA150,F d,223423.99999999997,1976
kroA150,G d,222889.99999999997,2808
kroA150,G2 d,210128.99999999997,388
kroA150,G3_1 d,223340.99999999997,567
kroA150,G4_1 d,216177.99999999997,460
kroA150,G6_V1_3 d,224833.99999999997,2090
kroA150,G6_V0_1 d,222627.99999999997,1425
kroA150,E s,216879.99999999997,874
kroA150,F s,221879.99999999997,1930
kroA150,G s,221773.99999999997,2823
kroA150,G2 s,216570.99999999997,144
kroA150,G3_1 s,220963.99999999997,1949
kroA150,G4_1 s,223585.99999999997,1053
kroA150,G6_V1_3 s,219593.0,2795
kroA150,G6_V0_1 s,216124.0,1339
kroA150,Linear,220013,272
kroA150,GeometricV1,218757,674
kroA150,GeometricV2,223720,12959
kroA150,LogarithmicV1,219363,9203
kroA150,LogarithmicV2,224549,20182
kroB150,E d,217131.0,2296
kroB150,F d,218329.0,2871
kroB150,G d,219202.0,2421
kroB150,G2 d,219943.0,230
kroB150,G3_1 d,216185.0,125
kroB150,G4_1 d,217845.99999999997,646
kroB150,G6_V1_3 d,214299.0,63
kroB150,G6_V0_1 d,220748.0,195
kroB150,E s,219074.0,1012
kroB150,F s,221854.0,1637
kroB150,G s,218682.0,3088
kroB150,G2 s,217817.0,1961
kroB150,G3_1 s,212350.0,767
kroB150,G4_1 s,216157.0,32
kroB150,G6_V1_3 s,213036.0,2087
kroB150,G6_V0_1 s,214649.0,2616
kroB150,Linear,217633,8024
kroB150,GeometricV1,218501,21519
kroB150,GeometricV2,217868,21924
kroB150,LogarithmicV1,222204,18809
kroB150,LogarithmicV2,217914,259
kroB150,E d,222068.0,1405
kroB150,F d,220007.0,249
kroB150,G d,214464.0,784
kroB150,G2 d,219691.0,1666
kroB150,G3_1 d,217707.0,1647
kroB150,G4_1 d,220363.0,662
kroB150,G6_V1_3 d,219155.0,889
kroB150,G6_V0_1 d,214471.0,2887
kroB150,E s,213174.0,2022
kroB150,F s,223887.0,2600
kroB150,G s,213331.0,2328
kroB150,G2 s,220641.0,1723
kroB150,G3_1 s,209532.0,304
kroB150,G4_1 s,220499.0,384
kroB150,G6_V1_3 s,218918.99999999997,339
kroB150,G6_V0_1 s,212338.0,2519
kroB150,Linear,221063,20440
kroB150,GeometricV1,218094,5982
kroB150,GeometricV2,214717,8251
kroB150,LogarithmicV1,220489,20827
kroB150,LogarithmicV2,214854,20020
kroA100,E d,142750.0,464
kroA100,F d,141566.0,1621
kroA100,G d,135137.0,1239
kroA100,G2 d,140809.0,1079
kroA100,G3_1 d,138299.0,2032
kroA100,G4_1 d,142703.0,509
kroA100,G6_V1_3 d,143807.0,676
kroA100,G6_V0_1 d,140686.0,446
kroA100,E s,140045.0,2252
kroA100,F s,137315.0,1804
kroA100,G s,133972.0,2138
kroA100,G2 s,139387.0,145
kroA100,G3_1 s,145218.0,1124
kroA100,G4_1 s,138549.0,1587
kroA100,G6_V1_3 s,138794.0,93
kroA100,G6_V0_1 s,140155.0,1784
kroA100,Linear,135171,11305
kroA100,GeometricV1,145797,9012
kroA100,GeometricV2,132125,3047
kroA100,LogarithmicV1,143677,18577
kroA100,LogarithmicV2,141207,5258
kroA150,E d,209775.99999999997,864
kroA150,F d,216578.99999999997,2920
kroA150,G d,218334.99999999997,1156
kroA150,G2 d,222383.99999999997,133
kroA150,G3_1 d,216795.99999999997,1582
kroA150,G4_1 d,220597.99999999997,3034
kroA150,G6_V1_3 d,214266.99999999997,1086
kroA150,G6_V0_1 d,224212.99999999997,96
kroA150,E s,221955.99999999997,112
kroA150,F s,222672.99999999997,544
kroA150,G s,216589.99999999997,587
kroA150,G2 s,220043.99999999997,1933
kroA150,G3_1 s,225930.99999999997,949
kroA150,G4_1 s,221157.99999999997,390
