dim,ts_name,best_value,steps_to_best_value
kroB100,E,142370.0,1125
kroB100,F,137121.0,138
kroB100,G,138046.0,804
kroB100,G2,135849.0,1369
kroB100,G3_1,138667.0,2052
kroB100,G4_1,135807.0,2059
kroB100,G6_V1_3,137777.0,921
kroB100,G6_V0_1,134786.0,2215
kroB100,G6_V0_2,134616.0,950
kroB100,G6_V0_3,137647.0,1353
kroB100,Linear,137529,13853
kroB100,GeometricV1,137836,19278
kroB100,GeometricV2,137162,17969
kroB100,LogarithmicV1,138239,22473
kroB100,LogarithmicV2,138871,6203
kroA100,E,141155.0,2065
kroA100,F,140582.0,1210
kroA100,G,139899.0,2077
kroA100,G2,142180.0,518
kroA100,G3_1,141314.0,330
kroA100,G4_1,139935.0,2018
kroA100,G6_V1_3,140916.0,1611
kroA100,G6_V0_1,143696.0,636
kroA100,G6_V0_2,138513.0,292
kroA100,G6_V0_3,138102.0,1108
kroA100,Linear,137671,5632
kroA100,GeometricV1,143009,11685
kroA100,GeometricV2,140871,9428
kroA100,LogarithmicV1,142375,9094
kroA100,LogarithmicV2,140430,8893
kroB150,E,220121.0,1366
kroB150,F,217152.0,1750
kroB150,G,208535.0,2566
kroB150,G2,218744.0,3143
kroB150,G3_1,215068.0,1564
kroB150,G4_1,214413.0,1028
kroB150,G6_V1_3,216524.0,185
kroB150,G6_V0_1,219348.0,2305
kroB150,G6_V0_2,213182.0,2800
kroB150,G6_V0_3,221376.0,292
kroB150,Linear,217963,24913
kroB150,GeometricV1,222044,7371
kroB150,GeometricV2,222481,29027
kroB150,LogarithmicV1,219727,791
kroB150,LogarithmicV2,219330,16139
kroA100,E,137657.0,22
kroA100,F,140436.0,833
kroA100,G,141541.0,2097
kroA100,G2,141702.0,675
kroA100,G3_1,139306.0,2248
kroA100,G4_1,135848.0,1584
kroA100,G6_V1_3,139017.0,1997
kroA100,G6_V0_1,142466.0,1937
kroA100,G6_V0_2,144023.0,666
kroA100,G6_V0_3,140586.0,148
kroA100,Linear,138640,18974
kroA100,GeometricV1,139360,17206
kroA100,GeometricV2,139336,6602
kroA100,LogarithmicV1,136437,7565
kroA100,LogarithmicV2,142531,18476
kroA100,E,133811.0,1189
kroA100,F,136095.0,1168
kroA100,G,137530.0,188
kroA100,G2,135016.0,1148
kroA100,G3_1,140948.0,1033
kroA100,G4_1,142611.0,450
