dim,ts_name,best_value,steps_to_best_value
kroA200,E d,43957.0,2171
kroA200,F d,154331.0,4637
kroA200,G d,161399.0,1468
kroA200,G2 d,34848.0,5005
kroA200,G3_1 d,248186.00000000003,4573
kroA200,G4_1 d,238854.00000000003,4644
kroA200,G6_V1_3 d,166203.00000000003,4974
kroA200,G6_V0_1 d,151752.00000000003,4680
kroA200,E s,47376.0,1677
kroA200,F s,167449.0,3410
kroA200,G s,174488.00000000003,1741
kroA200,G2 s,35432.0,4996
kroA200,G3_1 s,243597.00000000003,4745
kroA200,G4_1 s,236605.00000000003,4819
kroA200,G6_V1_3 s,112518.0,4953
kroA200,G6_V0_1 s,102900.00000000001,3580
kroA200,Linear,112715,50055
kroA200,GeometricV1,98278,50060
kroA200,GeometricV2,134349,50077
kroA200,LogarithmicV1,81355,44148
kroA200,LogarithmicV2,275291,9102
kroA150,E d,36344.0,1408
kroA150,F d,108119.0,562
kroA150,G d,119411.0,869
kroA150,G2 d,31117.0,3157
kroA150,G3_1 d,189069.99999999997,2967
kroA150,G4_1 d,173028.99999999997,1936
kroA150,G6_V1_3 d,116532.99999999999,3163
kroA150,G6_V0_1 d,117931.99999999999,3172
kroA150,E s,42517.0,1053
kroA150,F s,119138.99999999999,1801
kroA150,G s,125984.99999999999,2021
kroA150,G2 s,31324.999999999996,3024
kroA150,G3_1 s,188516.99999999997,3156
kroA150,G4_1 s,179843.99999999997,3118
kroA150,G6_V1_3 s,95500.99999999999,3077
kroA150,G6_V0_1 s,85715.99999999999,2925
kroA150,Linear,86363,31715
kroA150,GeometricV1,79108,31682
kroA150,GeometricV2,112137,31705
kroA150,LogarithmicV1,62604,27220
kroA150,LogarithmicV2,199073,22237
kroB100,E d,27146.0,1097
kroB100,F d,64010.0,1645
kroB100,G d,68747.0,1117
kroB100,G2 d,23976.0,2002
kroB100,G3_1 d,106012.0,981
kroB100,G4_1 d,110050.00000000001,1887
kroB100,G6_V1_3 d,75038.0,2216
kroB100,G6_V0_1 d,55170.0,2084
kroB100,E s,28496.000000000004,868
kroB100,F s,68036.0,380
kroB100,G s,74996.0,764
kroB100,G2 s,24689.0,2177
kroB100,G3_1 s,116376.0,2202
kroB100,G4_1 s,113583.0,1727
kroB100,G6_V1_3 s,48892.0,2216
kroB100,G6_V0_1 s,54355.0,2105
kroB100,Linear,61238,22666
kroB100,GeometricV1,53651,22325
kroB100,GeometricV2,65778,22667
kroB100,LogarithmicV1,39968,22335
kroB100,LogarithmicV2,129183,3186
kroA200,E d,44825.0,2247
kroA200,F d,160842.0,3328
kroA200,G d,164626.0,4036
kroA200,G2 d,35478.00000000001,4926
kroA200,G3_1 d,229311.0,4247
kroA200,G4_1 d,252618.00000000003,3373
kroA200,G6_V1_3 d,184844.0,4925
kroA200,G6_V0_1 d,192856.00000000003,3024
kroA200,E s,49061.0,1388
kroA200,F s,161865.0,974
kroA200,G s,176506.00000000003,1274
kroA200,G2 s,37112.00000000001,4969
kroA200,G3_1 s,233642.0,4469
kroA200,G4_1 s,238800.0,4246
kroA200,G6_V1_3 s,112330.00000000001,4529
kroA200,G6_V0_1 s,107141.00000000001,3614
kroA200,Linear,111890,50120
