dim,ts_name,best_value,steps_to_best_value
236,E,269557.2441223663,2497
236,F_2,266888.78004018904,242
236,G,273077.9808667616,1438
236,G2,265207.60574341327,1243
236,G3_1,260423.53831072303,2492
236,G3_2,271406.3376780778,1242
236,G3_3,270541.2663678461,1609
236,G4_1,267595.04027247656,1237
236,G4_2,265181.55320978013,1402
236,G4_3,271596.8009466825,1443
236,G6_V1_1,271532.0008101413,2092
236,G6_V1_2,270266.7627539437,1144
236,G6_V1_3,270261.1324919496,534
236,G6_V0_1,272104.89298970404,1089
236,G6_V0_2,262736.1382331227,909
236,G6_V0_3,267450.6702146548,1484
236,Const_100,269613.0676965476,19543
236,Linear,268737.5255176842,16678
236,ReciprocalV1,269117.2056078524,3119
236,ReciprocalV2,269683.7086186851,15755
236,GeometricV1,271345.86471567093,17914
236,GeometricV2,272840.936398471,4081
236,LogarithmicV1,263900.83812314796,11624
236,LogarithmicV2,265601.67325424234,1680
210,E,203135.28452491073,681
210,F_2,196873.41155574916,1469
210,G,202559.32175207988,261
210,G2,200877.82963902695,2089
210,G3_1,202852.8408519709,165
210,G3_2,203455.21330290046,853
210,G3_3,202591.91459530895,2344
210,G4_1,204047.21585391762,1288
210,G4_2,201025.5565405506,996
210,G4_3,205227.8910104385,2345
210,G6_V1_1,201721.7180176517,1724
210,G6_V1_2,206728.06897492558,871
210,G6_V1_3,200853.9422681358,140
210,G6_V0_1,208100.8192919852,757
210,G6_V0_2,200421.21758120105,1121
210,G6_V0_3,197962.845970666,160
210,Const_100,201507.09529398,24713
210,Linear,198615.96645589735,3482
210,ReciprocalV1,205130.6148498795,21588
210,ReciprocalV2,203518.88212749868,15667
210,GeometricV1,202310.43531357383,13155
210,GeometricV2,200123.16383024832,5399
210,LogarithmicV1,200258.65274306852,19143
210,LogarithmicV2,203050.96569226237,18691
236,E,268958.88561732444,625
236,F_2,259853.5386260495,2359
236,G,265516.1947948778,849
236,G2,265117.3770177424,479
236,G3_1,263750.6713824694,1815
236,G3_2,265215.8558380265,2035
236,G3_3,260750.82220923528,1124
236,G4_1,263514.2593547151,637
236,G4_2,267627.8624328563,150
236,G4_3,266186.54138881736,1739
236,G6_V1_1,266083.02032288146,1334
236,G6_V1_2,263811.10531635233,326
236,G6_V1_3,264934.99753386684,2056
236,G6_V0_1,263729.6807137486,471
236,G6_V0_2,266311.7509373566,454
236,G6_V0_3,266464.82114535803,1463
236,Const_100,262730.9998024368,2139
236,Linear,261665.02120969465,22181
236,ReciprocalV1,263995.31902669906,24680
236,ReciprocalV2,264170.6111500872,19284
236,GeometricV1,260768.9260964904,14205
236,GeometricV2,266611.62369462295,23976
236,LogarithmicV1,263136.1797107999,7394
236,LogarithmicV2,265269.4341247232,18374
162,E,121958.20387560084,1641
162,F_2,121874.39527829047,1736
162,G,123618.97561180612,1384
162,G2,119580.76951751513,1641
162,G3_1,120781.78801621892,946
162,G3_2,122760.3187046406,777
162,G3_3,122264.40313038121,513
162,G4_1,119116.66957941558,482
162,G4_2,124158.0970852449,399
162,G4_3,120808.95984803869,479
162,G6_V1_1,121817.02824386655,75
162,G6_V1_2,121421.01269294335,342
