dim,ts_name,best_value,steps_to_best_value
kroB200,E d,294744.0,2558
kroB200,F d,292842.99999999994,1897
kroB200,G d,291070.0,1063
kroB200,G2 d,287712.0,3723
kroB200,G3_1 d,291482.0,3310
kroB200,G4_1 d,293838.0,374
kroB200,G6_V1_3 d,295031.99999999994,4265
kroB200,G6_V0_1 d,285710.99999999994,3095
kroB200,E s,291487.0,1469
kroB200,F s,292642.0,1438
kroB200,G s,286012.0,384
kroB200,G2 s,285333.0,926
kroB200,G3_1 s,293376.0,2833
kroB200,G4_1 s,294560.0,2319
kroB200,G6_V1_3 s,289266.0,4081
kroB200,G6_V0_1 s,284649.0,4211
kroB200,Linear,283452,18566
kroB200,GeometricV1,287343,2842
kroB200,GeometricV2,290764,26771
kroB200,LogarithmicV1,283436,40467
kroB200,LogarithmicV2,288534,27624
kroB200,E d,289292.0,920
kroB200,F d,287726.0,318
kroB200,G d,289248.99999999994,537
kroB200,G2 d,291081.0,3717
kroB200,G3_1 d,295311.0,164
kroB200,G4_1 d,286026.0,1103
kroB200,G6_V1_3 d,291951.0,4
kroB200,G6_V0_1 d,291901.99999999994,1567
kroB200,E s,281533.0,4746
kroB200,F s,291853.0,3270
kroB200,G s,295601.0,1942
kroB200,G2 s,289716.0,2103
kroB200,G3_1 s,293112.99999999994,3099
kroB200,G4_1 s,285090.99999999994,3648
kroB200,G6_V1_3 s,291613.0,3945
kroB200,G6_V0_1 s,284125.99999999994,2262
kroB200,Linear,284269,16575
kroB200,GeometricV1,285410,19019
kroB200,GeometricV2,293032,2767
kroB200,LogarithmicV1,287341,39911
kroB200,LogarithmicV2,287260,12719
kroA100,E d,137837.0,1676
kroA100,F d,143604.0,1025
kroA100,G d,135653.0,993
kroA100,G2 d,143760.0,1212
kroA100,G3_1 d,139072.0,1122
kroA100,G4_1 d,143676.0,374
kroA100,G6_V1_3 d,142174.0,1838
kroA100,G6_V0_1 d,140648.0,65
kroA100,E s,140512.0,2236
kroA100,F s,142740.0,984
kroA100,G s,135434.0,841
kroA100,G2 s,141207.0,2143
kroA100,G3_1 s,137517.0,2124
kroA100,G4_1 s,140609.0,1145
kroA100,G6_V1_3 s,139327.0,860
kroA100,G6_V0_1 s,141796.0,42
kroA100,Linear,136535,13130
kroA100,GeometricV1,137723,4370
kroA100,GeometricV2,140926,22504
kroA100,LogarithmicV1,138744,20979
kroA100,LogarithmicV2,137353,17616
