dim,ts_name,best_value,steps_to_best_value
71,E,20769.744632146005,242
71,F_2,20760.949949252437,733
71,G,20370.047415089753,573
71,G2,20271.195867127553,970
71,G3_1,20927.43171149821,5
71,G3_2,20549.520732877572,1255
71,G3_3,20501.01259337277,1278
71,G4_1,20655.862565970347,199
71,G4_2,20835.500569863765,44
71,G4_3,20130.245163042848,1406
71,G6_V1_1,20048.93402785948,313
71,G6_V1_2,20688.937306613316,678
71,G6_V1_3,20558.58776957296,923
71,G6_V0_1,20899.515119130316,1211
71,G6_V0_2,20652.75194829065,663
71,G6_V0_3,20383.078279728787,1091
71,Const_100,20355.1619904422,9800
71,Linear,20505.43593207459,182
71,ReciprocalV1,21086.369472983533,3125
71,ReciprocalV2,20525.824382476098,1252
71,GeometricV1,20484.90691094588,8593
71,GeometricV2,20215.479435153982,1284
71,LogarithmicV1,20240.347917724117,13630
71,LogarithmicV2,20742.862650417137,2125
72,E,21809.552589794224,1105
72,F_2,20531.419578061166,249
72,G,21539.568318336114,81
72,G2,21799.98879217075,1175
72,G3_1,21306.520958563062,1008
72,G3_2,21661.026801848504,1229
72,G3_3,21275.49110469533,4
72,G4_1,21755.575764323425,1405
72,G4_2,21935.87323637227,237
72,G4_3,22122.630805490982,565
72,G6_V1_1,22279.843026376606,1474
72,G6_V1_2,21547.788181238175,1290
72,G6_V1_3,22489.133548787016,1451
72,G6_V0_1,21536.416291756734,45
72,G6_V0_2,21645.847017471184,598
72,G6_V0_3,21644.715046450878,1453
72,Const_100,22190.114281510472,11090
72,Linear,21622.870975208538,7689
72,ReciprocalV1,22014.821710611446,5375
72,ReciprocalV2,21191.157103739562,8467
72,GeometricV1,21796.756869925277,5590
72,GeometricV2,21070.033697732702,10219
72,LogarithmicV1,21776.98313360691,14735
72,LogarithmicV2,21507.244799973825,770
300,E,431734.48161028454,68
300,F_2,436208.7919950837,5562
300,G,427505.2461769045,6823
300,G2,437441.3780969925,2249
300,G3_1,432467.8228406153,3487
300,G3_2,435033.5765143162,3926
300,G3_3,431685.27444609377,1434
300,G4_1,431336.83116538177,4944
300,G4_2,431788.3662274902,4651
300,G4_3,428505.9970178637,5277
300,G6_V1_1,432337.11802881333,6761
300,G6_V1_2,429765.614232833,5619
300,G6_V1_3,433449.3483223359,2702
300,G6_V0_1,427075.2957432419,3163
300,G6_V0_2,428974.6368831401,2467
300,G6_V0_3,438559.64470061345,4153
300,Const_100,428608.8483947604,19480
300,Linear,432549.5223953741,59837
300,ReciprocalV1,430212.55970540567,60900
300,ReciprocalV2,430561.8761171546,54566
300,GeometricV1,435230.5617501801,68132
300,GeometricV2,431497.06624341867,40716
300,LogarithmicV1,427636.62223339087,34949
300,LogarithmicV2,432979.3646118081,37537
230,E,244388.35085198694,1227
230,F_2,249511.73306835908,372
230,G,249232.71426200285,1597
230,G2,247611.0930114757,2896
230,G3_1,245871.27538452818,4239
230,G3_2,248219.29746290788,2921
230,G3_3,248002.6040432458,2381
230,G4_1,245274.6023397283,4187
230,G4_2,246582.6054359976,3790
230,G4_3,240708.53370485763,3906
230,G6_V1_1,244169.16285346152,1676
230,G6_V1_2,245947.1394645204,4330
230,G6_V1_3,245048.96229654708,1430
230,G6_V0_1,239240.42325086312,1203
230,G6_V0_2,247791.6213862007,3387
230,G6_V0_3,248189.8002343748,4067
230,Const_100,246505.30707118555,34346
230,Linear,252314.4012487566,8934
230,ReciprocalV1,248739.53905136435,1011
230,ReciprocalV2,249110.9107379568,38923
230,GeometricV1,247045.0560575996,1776
230,GeometricV2,246217.3348139884,23323
230,LogarithmicV1,248566.193494601,9875
230,LogarithmicV2,249514.22269533272,4008
231,E,241559.03478414024,1022
231,F_2,229677.1630409093,605
231,G,238939.17220365274,126
231,G2,240027.6447609125,4879
231,G3_1,241771.7212599194,4701
231,G3_2,235942.86667099592,1976
231,G3_3,240357.99870689484,1207
231,G4_1,240657.05441170005,1794
231,G4_2,240148.72233705458,2373
231,G4_3,237404.94037492957,725
231,G6_V1_1,238336.61325450437,4972
231,G6_V1_2,241275.41977994333,4029
231,G6_V1_3,238920.46377851,2191
231,G6_V0_1,241977.70964970213,646
231,G6_V0_2,239903.70704526818,1802
231,G6_V0_3,237432.00899288728,4880
231,Const_100,239879.0625801095,9421
231,Linear,240338.60498334072,39883
231,ReciprocalV1,238119.35499963374,27358
231,ReciprocalV2,241091.02216447995,28583
231,GeometricV1,240501.90075659862,24422
231,GeometricV2,234938.88669727757,4017
231,LogarithmicV1,240747.03568613273,12577
231,LogarithmicV2,239790.3004888148,47848
195,E,173676.14630756242,2177
195,F_2,179160.5542608127,3902
195,G,175766.08353465074,4239
195,G2,177945.88186352863,2370
195,G3_1,181895.17660880415,1048
195,G3_2,179902.21134568835,1838
195,G3_3,180089.40585312937,470
195,G4_1,180051.44825803532,7
195,G4_2,176813.35538715075,1363
195,G4_3,180010.3846907619,4691
195,G6_V1_1,181558.88866742305,4406
195,G6_V1_2,178916.8277447952,3961
195,G6_V1_3,180914.9689056736,2376
195,G6_V0_1,179844.13087416408,636
195,G6_V0_2,178963.2194144111,182
195,G6_V0_3,180425.27783987694,3839
195,Const_100,179926.844473244,24528
195,Linear,175395.92092631786,1051
195,ReciprocalV1,174903.09949216104,5584
195,ReciprocalV2,173617.26453938943,31282
195,GeometricV1,176431.96358986336,40548
195,GeometricV2,179426.95884103922,41230
195,LogarithmicV1,178804.88149936817,26167
195,LogarithmicV2,179485.61977703896,39023
281,E,383215.1054531969,1209
281,F_2,380749.3749311179,5856
281,G,385585.92001074745,1187
281,G2,386667.6566081628,4862
281,G3_1,384150.5855504427,5758
281,G3_2,381825.6985570715,4078
281,G3_3,389914.83170614816,2324
281,G4_1,380762.6065910268,1588
281,G4_2,387981.0602490053,3017
281,G4_3,384345.484375251,3522
281,G6_V1_1,381898.87449031376,5180
281,G6_V1_2,380595.4731198036,2386
281,G6_V1_3,376557.8370616333,135
281,G6_V0_1,384780.6445674501,5737
281,G6_V0_2,386594.31318197865,4284
281,G6_V0_3,379954.3819819226,4303
281,Const_100,379401.51256130607,30137
281,Linear,389143.77730706456,52660
281,ReciprocalV1,381475.68410587736,366
281,ReciprocalV2,389460.46189771924,50284
281,GeometricV1,378749.03942966246,50715
281,GeometricV2,384392.65287283284,2840
281,LogarithmicV1,383960.5589813617,47260
281,LogarithmicV2,381587.2739176587,21882
91,E,34923.49218611864,269
91,F_2,34763.82456097242,1113
91,G,35201.23943883699,1747
91,G2,34500.11797801856,943
91,G3_1,33750.39366598307,1729
91,G3_2,33467.05399462784,905
91,G3_3,35034.47769892957,1871
91,G4_1,34381.44335347065,603
91,G4_2,34911.97226636801,1229
91,G4_3,34440.56138428998,1904
91,G6_V1_1,34240.115854087,1518
91,G6_V1_2,33635.04219206829,1447
91,G6_V1_3,32828.27724178063,524
91,G6_V0_1,34434.73270533692,1061
91,G6_V0_2,33375.74916875147,714
91,G6_V0_3,34792.39349244372,1602
91,Const_100,34510.04374096613,2700
91,Linear,33719.79575829215,10702
91,ReciprocalV1,34944.4816875023,2068
91,ReciprocalV2,34310.918975394685,4672
91,GeometricV1,34797.686873591025,10285
91,GeometricV2,34065.17534427417,13116
91,LogarithmicV1,34312.189226770104,13429
91,LogarithmicV2,34676.37749496192,1864
107,E,50651.34488457181,736
107,F_2,50670.870907841905,764
107,G,51050.200955541244,377
107,G2,50188.13680044531,1948
107,G3_1,50942.033783482126,346
107,G3_2,50902.47791123717,992
107,G3_3,51853.20117087613,2185
107,G4_1,50122.81692787659,1026
107,G4_2,50250.76906441431,145
107,G4_3,51114.7930638089,576
107,G6_V1_1,51629.768872495704,2235
107,G6_V1_2,49782.188530058535,958
107,G6_V1_3,49744.24870859762,1616
107,G6_V0_1,50685.05034117459,1064
107,G6_V0_2,50007.36578881683,1259
107,G6_V0_3,50461.29095763551,468
107,Const_100,50409.60188913864,352
107,Linear,50946.55657071465,1853
107,ReciprocalV1,50283.700500660816,5282
107,ReciprocalV2,50743.179645686956,18471
107,GeometricV1,51022.39924513798,10707
107,GeometricV2,50379.773115057396,13469
107,LogarithmicV1,50832.06535457526,9254
107,LogarithmicV2,51066.83989307565,4338
102,E,42981.35310391171,1234
102,F_2,43261.22025168033,1249
102,G,42360.75164507021,1253
102,G2,41300.68006850865,1160
102,G3_1,42058.93307101472,1624
102,G3_2,42952.31216290807,236
102,G3_3,42927.04722131188,209
102,G4_1,42489.084158108904,990
102,G4_2,42739.170519179126,1636
102,G4_3,42939.866762379774,1068
102,G6_V1_1,43372.39463206597,916
102,G6_V1_2,40735.33957376787,365
102,G6_V1_3,42588.30240664353,525
102,G6_V0_1,39975.58267064191,1185
102,G6_V0_2,42092.785351037295,2087
102,G6_V0_3,42291.29874688338,1991
102,Const_100,41877.08025571892,3782
102,Linear,42973.8602948577,6337
102,ReciprocalV1,42747.14048359454,14336
102,ReciprocalV2,43234.01027118653,3953
102,GeometricV1,43134.75254124491,9645
102,GeometricV2,42907.34148390094,17138
102,LogarithmicV1,43265.0998885974,17788
102,LogarithmicV2,43310.946117967345,10717
246,E,286879.3380576808,3980
246,F_2,284910.84411823726,3199
246,G,285002.8899890789,4531
246,G2,284286.09257019166,3361
246,G3_1,286578.03496648,2178
246,G3_2,289160.0017778151,2962
246,G3_3,282006.93908363744,645
246,G4_1,278676.01393757085,905
246,G4_2,281643.77098965994,343
246,G4_3,282836.98083478934,2661
246,G6_V1_1,285291.00112416974,245
246,G6_V1_2,284334.27433591976,2107
246,G6_V1_3,282355.1878999141,2597
246,G6_V0_1,278304.48646260245,3591
246,G6_V0_2,286171.0877475115,2024
246,G6_V0_3,285181.26972456416,474
246,Const_100,285711.4401358598,40296
246,Linear,277494.57486636954,21280
246,ReciprocalV1,286739.2513658647,13287
246,ReciprocalV2,284117.3181775198,19103
246,GeometricV1,284587.4241897632,12179
246,GeometricV2,287731.0158922589,46644
246,LogarithmicV1,283183.842924752,45872
246,LogarithmicV2,285602.86717438744,14640
264,E,338622.10756264883,3724
264,F_2,341657.42003358685,1111
264,G,337928.44301360776,5474
264,G2,338040.6999159471,3457
264,G3_1,339234.24529998726,5395
264,G3_2,342192.6268789481,1406
264,G3_3,341396.3348128369,3806
264,G4_1,336588.21759198135,1247
264,G4_2,340239.3457578003,1812
264,G4_3,340236.25726575067,4550
264,G6_V1_1,339582.01952986675,402
264,G6_V1_2,334928.0374389904,2150
264,G6_V1_3,341829.4165453165,986
264,G6_V0_1,339031.52097893076,5285
264,G6_V0_2,337835.18570607045,485
264,G6_V0_3,338422.53589477803,2437
264,Const_100,338867.5858774429,54909
264,Linear,335588.01710905536,48237
264,ReciprocalV1,338144.4337351225,21183
264,ReciprocalV2,341541.54794292233,25106
264,GeometricV1,335131.9753121271,11301
264,GeometricV2,336666.3150978877,54621
264,LogarithmicV1,337302.56616786035,51495
264,LogarithmicV2,338370.65828760964,16053
157,E,111863.26669758366,1537
157,F_2,113255.62358463167,2405
157,G,108500.73128843229,2748
157,G2,108857.2020740366,5
157,G3_1,112259.46292766371,730
157,G3_2,113988.38621469164,1111
157,G3_3,113340.09815340447,148
157,G4_1,111926.85709592237,383
157,G4_2,112121.18447745111,470
157,G4_3,109690.46362450845,3351
157,G6_V1_1,112639.17556139283,3088
157,G6_V1_2,112027.49748363836,1740
157,G6_V1_3,111597.99652550534,3258
157,G6_V0_1,111241.8589280967,602
157,G6_V0_2,108891.66345376604,1708
