dim,ts_name,best_value,steps_to_best_value
kroA150,E d,72596.0,921
kroA150,F d,117725.99999999999,556
kroA150,G d,135671.0,2608
kroA150,G2 d,56277.99999999999,3134
kroA150,G3_1 d,184323.0,2069
kroA150,G4_1 d,183464.0,2957
kroA150,G6_V1_3 d,154260.99999999997,3080
kroA150,G6_V0_1 d,152148.0,2889
kroA150,E s,57589.99999999999,1097
kroA150,F s,123678.99999999999,377
kroA150,G s,130541.99999999997,869
kroA150,G2 s,56143.0,3153
kroA150,G3_1 s,179499.99999999997,3052
kroA150,G4_1 s,183928.99999999997,2758
kroA150,G6_V1_3 s,113811.99999999999,3166
kroA150,G6_V0_1 s,101556.99999999999,987
kroA150,Const_100,209314,9676
kroA150,Linear,102915,31696
kroA150,ReciprocalV1,68688,31146
kroA150,ReciprocalV2,149164,31720
kroA150,GeometricV1,72676,31705
kroA150,GeometricV2,123075,31719
kroA150,LogarithmicV1,57695,29961
kroA150,LogarithmicV2,195917,14705
kroA150,E d,68845.0,1612
kroA150,F d,121129.99999999999,3074
kroA150,G d,127686.99999999999,288
kroA150,G2 d,53197.99999999999,1980
kroA150,G3_1 d,187815.99999999997,3018
kroA150,G4_1 d,192662.0,1974
kroA150,G6_V1_3 d,147839.99999999997,3105
kroA150,G6_V0_1 d,139502.0,1856
kroA150,E s,59600.99999999999,940
kroA150,F s,125939.99999999997,2183
kroA150,G s,132654.99999999997,919
kroA150,G2 s,53329.99999999999,2737
kroA150,G3_1 s,191044.99999999997,1993
kroA150,G4_1 s,183258.99999999997,3100
kroA150,G6_V1_3 s,115599.0,3172
kroA150,G6_V0_1 s,98387.0,2785
kroA150,Const_100,205126,11394
kroA150,Linear,101445,31541
kroA150,ReciprocalV1,71084,30023
kroA150,ReciprocalV2,147121,31719
kroA150,GeometricV1,75543,31607
kroA150,GeometricV2,111262,31722
kroA150,LogarithmicV1,60227,20774
kroA150,LogarithmicV2,200578,19310
kroA150,E d,74138.0,641
kroA150,F d,120779.99999999999,782
kroA150,G d,130995.99999999999,1420
kroA150,G2 d,51445.0,3134
kroA150,G3_1 d,182283.0,2842
kroA150,G4_1 d,181938.99999999997,2710
kroA150,G6_V1_3 d,147750.0,2782
kroA150,G6_V0_1 d,136042.99999999997,1232
kroA150,E s,56870.0,834
kroA150,F s,124575.99999999999,2853
kroA150,G s,136817.99999999997,1447
kroA150,G2 s,61398.0,1801
kroA150,G3_1 s,189761.99999999997,3154
kroA150,G4_1 s,191053.0,3036
kroA150,G6_V1_3 s,131478.0,2919
kroA150,G6_V0_1 s,103777.99999999999,2457
kroA150,Const_100,201908,2031
kroA150,Linear,93641,31719
kroA150,ReciprocalV1,73103,31065
kroA150,ReciprocalV2,150787,31716
kroA150,GeometricV1,70230,31644
kroA150,GeometricV2,115034,31722
kroA150,LogarithmicV1,60067,26528
kroA150,LogarithmicV2,199816,15600
kroB200,E d,96960.99999999999,1511
kroB200,F d,171211.99999999997,1195
kroB200,G d,179837.99999999997,1466
kroB200,G2 d,80229.0,3202
kroB200,G3_1 d,241624.99999999997,5008
kroB200,G4_1 d,247053.0,4521
kroB200,G6_V1_3 d,185861.99999999997,5006
kroB200,G6_V0_1 d,210207.0,3974
kroB200,E s,80563.0,1067
kroB200,F s,168654.0,538
kroB200,G s,175823.99999999997,1570
kroB200,G2 s,81342.0,4926
kroB200,G3_1 s,236792.0,2893
kroB200,G4_1 s,245758.99999999997,3784
kroB200,G6_V1_3 s,211387.0,4864
kroB200,G6_V0_1 s,142680.99999999997,1031
kroB200,Const_100,270782,28563
kroB200,Linear,117893,50109
kroB200,ReciprocalV1,91460,50097
kroB200,ReciprocalV2,205502,50114
kroB200,GeometricV1,95933,48696
kroB200,GeometricV2,135218,50110
kroB200,LogarithmicV1,81074,44935
kroB200,LogarithmicV2,275072,38142
kroA150,E d,74639.0,591
kroA150,F d,116886.99999999999,3085
kroA150,G d,137131.0,1709
kroA150,G2 d,59444.99999999999,1053
kroA150,G3_1 d,175694.0,3092
kroA150,G4_1 d,175602.0,2990
kroA150,G6_V1_3 d,142587.0,3159
kroA150,G6_V0_1 d,134110.0,1585
kroA150,E s,60870.99999999999,1006
kroA150,F s,118205.0,3123
kroA150,G s,146791.0,2333
kroA150,G2 s,60347.99999999999,2190
kroA150,G3_1 s,189595.0,1623
kroA150,G4_1 s,186348.99999999997,3093
kroA150,G6_V1_3 s,115625.99999999999,2536
kroA150,G6_V0_1 s,102501.99999999999,1823
kroA150,Const_100,206491,23920
kroA150,Linear,92381,31717
kroA150,ReciprocalV1,72245,30305
kroA150,ReciprocalV2,156036,31720
kroA150,GeometricV1,66023,31702
kroA150,GeometricV2,106485,31720
kroA150,LogarithmicV1,60075,24075
kroA150,LogarithmicV2,200876,24200
kroA200,E d,97624.00000000001,988
kroA200,F d,166088.00000000003,4152
kroA200,G d,176424.0,3722
kroA200,G2 d,79404.00000000001,2810
kroA200,G3_1 d,242400.00000000003,5005
kroA200,G4_1 d,253425.00000000003,4823
kroA200,G6_V1_3 d,195451.00000000003,4833
kroA200,G6_V0_1 d,184508.0,4802
kroA200,E s,80905.00000000001,1489
kroA200,F s,179034.00000000003,3442
kroA200,G s,190993.0,2641
kroA200,G2 s,75379.00000000001,4775
kroA200,G3_1 s,250856.0,4272
kroA200,G4_1 s,239850.0,3370
kroA200,G6_V1_3 s,140158.0,5006
kroA200,G6_V0_1 s,153109.0,2223
kroA200,Const_100,272162,8569
kroA200,Linear,124634,50029
kroA200,ReciprocalV1,88109,48716
kroA200,ReciprocalV2,201840,50111
kroA200,GeometricV1,99688,50043
kroA200,GeometricV2,145986,50121
kroA200,LogarithmicV1,78353,37578
kroA200,LogarithmicV2,273314,17148
kroB100,E d,47316.00000000001,1058
kroB100,F d,73477.0,553
kroB100,G d,71327.0,574
kroB100,G2 d,36305.0,1404
kroB100,G3_1 d,114248.0,688
kroB100,G4_1 d,113049.00000000001,722
kroB100,G6_V1_3 d,74442.0,2160
kroB100,G6_V0_1 d,94847.0,1342
kroB100,E s,42102.0,612
kroB100,F s,72288.0,1023
kroB100,G s,81091.0,1070
kroB100,G2 s,43124.00000000001,2121
kroB100,G3_1 s,113859.00000000001,827
kroB100,G4_1 s,118976.00000000001,1646
kroB100,G6_V1_3 s,75826.0,2266
kroB100,G6_V0_1 s,59007.0,1183
kroB100,Const_100,129071,19690
kroB100,Linear,60134,22252
kroB100,ReciprocalV1,47221,22591
kroB100,ReciprocalV2,103829,22701
kroB100,GeometricV1,52628,22675
kroB100,GeometricV2,72696,22655
kroB100,LogarithmicV1,42524,20946
kroB100,LogarithmicV2,129019,17822
kroB200,E d,89745.99999999999,1031
kroB200,F d,172404.0,781
kroB200,G d,187616.99999999997,3455
kroB200,G2 d,79344.99999999999,2876
