dim,ts_name,best_value,steps_to_best_value
lin318,Const_100,562854,2041
lin318,Linear,527315,1075
lin318,ReciprocalV1,553520,3002
lin318,ReciprocalV2,534924,2493
lin318,GeometricV1,554835,2241
lin318,GeometricV2,546036,791
lin318,LogarithmicV1,556120,941
lin318,LogarithmicV2,553886,1644
brazil58,Const_100,111197,457
brazil58,Linear,108673,382
brazil58,ReciprocalV1,101202,502
brazil58,ReciprocalV2,100894,356
brazil58,GeometricV1,106370,258
brazil58,GeometricV2,101261,221
brazil58,LogarithmicV1,106837,508
brazil58,LogarithmicV2,103156,448
eil51,Const_100,1444,101
eil51,Linear,1422,30
eil51,ReciprocalV1,1392,408
eil51,ReciprocalV2,1476,487
eil51,GeometricV1,1413,211
eil51,GeometricV2,1463,29
eil51,LogarithmicV1,1389,364
eil51,LogarithmicV2,1476,184
gr202,Const_100,247470,1355
gr202,Linear,249854,1414
gr202,ReciprocalV1,246915,584
gr202,ReciprocalV2,252972,1642
gr202,GeometricV1,247589,50
gr202,GeometricV2,247490,23
gr202,LogarithmicV1,246518,241
gr202,LogarithmicV2,248595,34
kroB150,Const_100,218616,186
kroB150,Linear,230912,1121
kroB150,ReciprocalV1,232950,568
kroB150,ReciprocalV2,224353,430
kroB150,GeometricV1,228051,459
kroB150,GeometricV2,215639,384
kroB150,LogarithmicV1,231336,479
kroB150,LogarithmicV2,232655,70
gr431,Const_100,2360325,3290
gr431,Linear,2269433,3844
gr431,ReciprocalV1,2250288,1028
gr431,ReciprocalV2,2373487,288
gr431,GeometricV1,2339644,3591
gr431,GeometricV2,2299222,2222
gr431,LogarithmicV1,2322068,3451
gr431,LogarithmicV2,2307876,1076
kroA200,Const_100,313750,1282
kroA200,Linear,313135,1808
kroA200,ReciprocalV1,312182,1890
kroA200,ReciprocalV2,304085,64
kroA200,GeometricV1,309964,945
kroA200,GeometricV2,304425,588
kroA200,LogarithmicV1,302813,963
kroA200,LogarithmicV2,311254,1022
pr264,Const_100,1025179,992
pr264,Linear,1027940,951
pr264,ReciprocalV1,1032326,518
pr264,ReciprocalV2,974831,819
pr264,GeometricV1,1021384,474
pr264,GeometricV2,1023099,1424
pr264,LogarithmicV1,1006955,250
pr264,LogarithmicV2,1039290,413
