dim,ts_name,best_value,steps_to_best_value
kroA100,E,142895.0,2160
kroA100,F,144480.0,615
kroA100,G,139178.0,1051
kroA100,G2,141684.0,160
kroA100,G3_1,143079.0,576
kroA100,G4_1,137635.0,763
kroA100,G6_V1_3,127331.0,260
kroA100,G6_V0_1,139755.0,1420
kroA100,G6_V0_2,140962.0,1943
kroA100,G6_V0_3,141168.0,505
kroA100,Linear,140800,4150
kroA100,GeometricV1,141802,14874
kroA100,GeometricV2,142503,8371
kroA100,LogarithmicV1,136034,6108
kroA100,LogarithmicV2,139652,14217
kroB150,E,211890.0,2013
kroB150,F,218399.0,2418
kroB150,G,220401.0,682
kroB150,G2,219658.0,1287
kroB150,G3_1,212601.0,1339
kroB150,G4_1,220235.0,3049
kroB150,G6_V1_3,221371.0,1541
kroB150,G6_V0_1,215807.0,2785
kroB150,G6_V0_2,219625.0,2115
kroB150,G6_V0_3,218340.0,2443
kroB150,Linear,218064,2793
kroB150,GeometricV1,211564,25987
kroB150,GeometricV2,212349,20959
kroB150,LogarithmicV1,222334,19101
kroB150,LogarithmicV2,220620,460
kroA100,E,138536.0,1145
kroA100,F,139198.0,323
kroA100,G,136406.0,662
kroA100,G2,142421.0,1974
kroA100,G3_1,141304.0,1977
kroA100,G4_1,139564.0,1250
kroA100,G6_V1_3,136943.0,224
kroA100,G6_V0_1,140490.0,228
kroA100,G6_V0_2,142375.0,8
kroA100,G6_V0_3,140161.0,2186
kroA100,Linear,141886,166
kroA100,GeometricV1,140845,21333
kroA100,GeometricV2,142462,4376
kroA100,LogarithmicV1,139850,20224
kroA100,LogarithmicV2,141914,17794
kroA150,E,217871.99999999997,550
kroA150,F,211618.99999999997,1866
kroA150,G,221867.99999999997,1586
kroA150,G2,224661.99999999997,837
kroA150,G3_1,216306.0,3035
kroA150,G4_1,216479.99999999997,591
kroA150,G6_V1_3,221710.0,1087
kroA150,G6_V0_1,215656.99999999997,151
kroA150,G6_V0_2,225108.99999999997,1239
kroA150,G6_V0_3,219444.99999999997,2938
kroA150,Linear,221892,28376
kroA150,GeometricV1,221104,2239
kroA150,GeometricV2,218932,1001
kroA150,LogarithmicV1,210345,17699
kroA150,LogarithmicV2,221099,22745
kroB200,E,283000.0,3043
kroB200,F,282150.0,1519
kroB200,G,292212.99999999994,3643
kroB200,G2,284538.99999999994,2709
kroB200,G3_1,291000.99999999994,2553
kroB200,G4_1,287923.99999999994,3505
kroB200,G6_V1_3,280169.0,1007
kroB200,G6_V0_1,294163.0,3073
kroB200,G6_V0_2,293890.0,946
kroB200,G6_V0_3,279198.0,4548
kroB200,Linear,280366,25129
kroB200,GeometricV1,289069,12626
kroB200,GeometricV2,285849,33345
kroB200,LogarithmicV1,294438,11647
kroB200,LogarithmicV2,292720,29245
kroB100,E,139593.0,1430
kroB100,F,136897.0,1361
kroB100,G,135345.0,1017
kroB100,G2,139239.0,622
kroB100,G3_1,138813.0,444
kroB100,G4_1,138692.0,2018
kroB100,G6_V1_3,138361.0,1261
kroB100,G6_V0_1,137807.0,1193
kroB100,G6_V0_2,135858.0,36
kroB100,G6_V0_3,138428.0,769
kroB100,Linear,140258,5933
kroB100,GeometricV1,138152,6152
kroB100,GeometricV2,137373,340
kroB100,LogarithmicV1,138101,16800
kroB100,LogarithmicV2,140650,16972
kroB200,E,293149.99999999994,1170
kroB200,F,292928.0,2951
kroB200,G,295696.0,137
kroB200,G2,286860.0,1164
kroB200,G3_1,288188.0,198
kroB200,G4_1,286848.0,3149
kroB200,G6_V1_3,286832.0,117
kroB200,G6_V0_1,286984.99999999994,3567
kroB200,G6_V0_2,289471.0,98
kroB200,G6_V0_3,281618.0,554
kroB200,Linear,292414,36652
kroB200,GeometricV1,285906,29016
kroB200,GeometricV2,293785,31538
kroB200,LogarithmicV1,283151,7606
kroB200,LogarithmicV2,291204,36377
kroA100,E,138097.0,1316
kroA100,F,137107.0,676
kroA100,G,142509.0,1714
kroA100,G2,139412.0,1007
kroA100,G3_1,141914.0,1248
kroA100,G4_1,141198.0,1682
kroA100,G6_V1_3,141816.0,1939
kroA100,G6_V0_1,137309.0,1607
kroA100,G6_V0_2,144165.0,1076
kroA100,G6_V0_3,138215.0,528
kroA100,Linear,140119,22172
kroA100,GeometricV1,135568,279
kroA100,GeometricV2,143682,13006
kroA100,LogarithmicV1,141993,11355
kroA100,LogarithmicV2,141038,2054
kroA200,E,295322.00000000006,3692
kroA200,F,291449.0,2336
kroA200,G,301012.0,906
kroA200,G2,297365.0,512
kroA200,G3_1,292284.00000000006,4194
kroA200,G4_1,292392.0,4962
kroA200,G6_V1_3,294064.0,548
kroA200,G6_V0_1,293916.0,4604
kroA200,G6_V0_2,295442.0,2946
kroA200,G6_V0_3,296841.0,4435
kroA200,Linear,295954,30655
kroA200,GeometricV1,299617,41319
kroA200,GeometricV2,298586,33072
kroA200,LogarithmicV1,297364,26430
kroA200,LogarithmicV2,293351,41785
kroB100,E,143052.0,1506
kroB100,F,137549.0,1839
kroB100,G,137153.0,13
kroB100,G2,141771.0,268
kroB100,G3_1,133172.0,859
kroB100,G4_1,139230.0,1880
kroB100,G6_V1_3,136087.0,1664
kroB100,G6_V0_1,137834.0,364
kroB100,G6_V0_2,138176.0,1373
kroB100,G6_V0_3,140330.0,972
kroB100,Linear,128373,182
kroB100,GeometricV1,139464,16367
kroB100,GeometricV2,138731,12708
kroB100,LogarithmicV1,131261,14093
kroB100,LogarithmicV2,139380,16648
kroB150,E,219532.0,1540
kroB150,F,215830.0,1655
kroB150,G,215328.0,1707
kroB150,G2,220176.0,2613
kroB150,G3_1,216306.0,1154
kroB150,G4_1,217415.0,1814
kroB150,G6_V1_3,219318.0,1932
kroB150,G6_V0_1,212837.0,2797
kroB150,G6_V0_2,218215.0,498
kroB150,G6_V0_3,217064.0,1228
kroB150,Linear,213765,31678
kroB150,GeometricV1,221435,19045
kroB150,GeometricV2,218251,16744
kroB150,LogarithmicV1,220888,20056
kroB150,LogarithmicV2,211807,30818
kroA200,E,300576.0,4897
kroA200,F,288376.0,2008
kroA200,G,293069.0,1777
kroA200,G2,294962.0,1476
kroA200,G3_1,297422.0,1848
kroA200,G4_1,297786.00000000006,3407
kroA200,G6_V1_3,290836.0,94
kroA200,G6_V0_1,291464.0,3057
kroA200,G6_V0_2,300405.0,1350
kroA200,G6_V0_3,293826.00000000006,1271
kroA200,Linear,289662,48752
kroA200,GeometricV1,292348,30467
kroA200,GeometricV2,297185,14952
kroA200,LogarithmicV1,302156,46664
kroA200,LogarithmicV2,290259,39831
kroB150,E,210086.0,595
kroB150,F,219416.0,585
kroB150,G,217908.0,2487
kroB150,G2,219463.0,2868
kroB150,G3_1,222976.0,376
kroB150,G4_1,219687.0,1314
kroB150,G6_V1_3,210531.0,534
kroB150,G6_V0_1,222804.0,1360
kroB150,G6_V0_2,216223.0,1447
kroB150,G6_V0_3,218382.0,457
kroB150,Linear,216929,31305
kroB150,GeometricV1,224867,10960
kroB150,GeometricV2,222792,27616
kroB150,LogarithmicV1,216303,11849
kroB150,LogarithmicV2,220074,29637
kroA150,E,215796.99999999997,466
kroA150,F,223734.99999999997,2934
kroA150,G,213895.99999999997,21
kroA150,G2,218315.99999999997,276
kroA150,G3_1,220428.0,1795
kroA150,G4_1,215766.99999999997,1279
kroA150,G6_V1_3,218067.99999999997,407
kroA150,G6_V0_1,216098.99999999997,1912
kroA150,G6_V0_2,221314.0,753
kroA150,G6_V0_3,211984.99999999997,1893
kroA150,Linear,216444,974
kroA150,GeometricV1,222040,19895
kroA150,GeometricV2,217034,24873
kroA150,LogarithmicV1,221187,7201
kroA150,LogarithmicV2,217324,14783
kroB150,E,220988.0,2804
kroB150,F,207607.0,2905
kroB150,G,220949.0,2017
kroB150,G2,211827.0,1982
kroB150,G3_1,213388.0,2915
kroB150,G4_1,220810.0,1765
kroB150,G6_V1_3,217070.0,377
kroB150,G6_V0_1,210577.99999999997,239
kroB150,G6_V0_2,214898.0,1688
kroB150,G6_V0_3,211506.0,315
kroB150,Linear,219183,2545
kroB150,GeometricV1,219266,4878
kroB150,GeometricV2,220960,18949
kroB150,LogarithmicV1,213226,10271
kroB150,LogarithmicV2,214645,17934
kroB100,E,133592.0,109
kroB100,F,134180.0,2236
kroB100,G,136828.0,192
kroB100,G2,136816.0,1293
kroB100,G3_1,135334.0,669
kroB100,G4_1,140171.0,1704
kroB100,G6_V1_3,132218.0,2054
kroB100,G6_V0_1,140790.0,1100
kroB100,G6_V0_2,137847.0,1263
kroB100,G6_V0_3,137306.0,1285
kroB100,Linear,138791,20342
kroB100,GeometricV1,138794,8739
kroB100,GeometricV2,134518,3267
kroB100,LogarithmicV1,130785,10114
kroB100,LogarithmicV2,137685,51
kroA150,E,220741.99999999997,254
kroA150,F,217130.99999999997,3126
kroA150,G,216474.99999999997,111
kroA150,G2,220637.0,1007
kroA150,G3_1,219490.99999999997,2033
kroA150,G4_1,218608.99999999997,749
kroA150,G6_V1_3,220420.99999999997,379
kroA150,G6_V0_1,217333.99999999997,2124
kroA150,G6_V0_2,220700.99999999997,1724
kroA150,G6_V0_3,223135.99999999997,520
kroA150,Linear,214038,5379
kroA150,GeometricV1,221026,28449
kroA150,GeometricV2,226465,15335
kroA150,LogarithmicV1,221927,2290
kroA150,LogarithmicV2,220642,17404
kroA200,E,292416.0,3937
kroA200,F,289890.00000000006,3417
kroA200,G,290745.00000000006,4
kroA200,G2,297718.0,1
kroA200,G3_1,290884.00000000006,269
kroA200,G4_1,293396.0,2930
kroA200,G6_V1_3,295096.0,1
kroA200,G6_V0_1,299198.0,1864
kroA200,G6_V0_2,293126.00000000006,4421
kroA200,G6_V0_3,290993.0,3787
kroA200,Linear,299160,13
kroA200,GeometricV1,292405,22014
kroA200,GeometricV2,300184,21318
kroA200,LogarithmicV1,292799,6917
kroA200,LogarithmicV2,296549,33462
kroA150,E,213777.0,3019
kroA150,F,217859.0,179
kroA150,G,223302.99999999997,2787
kroA150,G2,218533.99999999997,1174
kroA150,G3_1,215894.0,810
kroA150,G4_1,220922.99999999997,1880
kroA150,G6_V1_3,223840.99999999997,515
kroA150,G6_V0_1,223092.99999999997,1685
kroA150,G6_V0_2,213455.99999999997,2066
kroA150,G6_V0_3,216452.99999999997,2508
kroA150,Linear,221276,30438
kroA150,GeometricV1,222426,21388
kroA150,GeometricV2,221515,6569
kroA150,LogarithmicV1,218673,7706
kroA150,LogarithmicV2,214627,15144
kroA200,E,296827.0,1221
kroA200,F,274150.0,2212
kroA200,G,290642.0,4963
kroA200,G2,296153.00000000006,3657
kroA200,G3_1,292160.0,3992
kroA200,G4_1,286225.0,2759
kroA200,G6_V1_3,296865.0,1267
kroA200,G6_V0_1,292604.0,1439
kroA200,G6_V0_2,299829.0,3222
kroA200,G6_V0_3,299436.0,3637
kroA200,Linear,300233,46440
kroA200,GeometricV1,296620,26651
kroA200,GeometricV2,298714,16762
kroA200,LogarithmicV1,299197,15008
kroA200,LogarithmicV2,297474,41972
kroB100,E,138275.0,58
kroB100,F,137460.0,190
kroB100,G,139583.0,526
kroB100,G2,138754.0,2104
kroB100,G3_1,141276.0,1646
kroB100,G4_1,135264.0,945
kroB100,G6_V1_3,134719.0,1844
kroB100,G6_V0_1,136917.0,1659
kroB100,G6_V0_2,139509.0,1057
kroB100,G6_V0_3,140250.0,1525
kroB100,Linear,139595,5235
kroB100,GeometricV1,138790,9805
kroB100,GeometricV2,138442,17689
kroB100,LogarithmicV1,134008,1479
kroB100,LogarithmicV2,136895,565
kroB100,E,137709.0,1653
kroB100,F,138712.0,641
kroB100,G,135825.0,2093
kroB100,G2,137359.0,1387
kroB100,G3_1,136105.0,1269
kroB100,G4_1,134874.0,1285
kroB100,G6_V1_3,135439.0,720
kroB100,G6_V0_1,137018.0,1110
kroB100,G6_V0_2,135479.0,764
kroB100,G6_V0_3,138668.0,1781
kroB100,Linear,138683,1927
kroB100,GeometricV1,142317,1052
kroB100,GeometricV2,139329,4002
kroB100,LogarithmicV1,136601,10752
kroB100,LogarithmicV2,139203,4051
kroB100,E,140135.0,286
kroB100,F,139171.0,1301
kroB100,G,138330.0,826
kroB100,G2,134828.0,1342
kroB100,G3_1,131401.0,1051
kroB100,G4_1,131903.0,2095
kroB100,G6_V1_3,141827.0,379
kroB100,G6_V0_1,136605.0,971
kroB100,G6_V0_2,140110.0,1357
kroB100,G6_V0_3,139668.0,1551
kroB100,Linear,140438,11474
kroB100,GeometricV1,140630,5358
kroB100,GeometricV2,140719,8388
kroB100,LogarithmicV1,137345,9090
kroB100,LogarithmicV2,140261,11937
kroA200,E,294783.0,62
kroA200,F,298237.0,2698
kroA200,G,291569.0,1373
kroA200,G2,297515.0,4719
kroA200,G3_1,289744.0,456
kroA200,G4_1,294801.00000000006,2749
kroA200,G6_V1_3,294768.0,603
kroA200,G6_V0_1,295468.0,2124
kroA200,G6_V0_2,292723.0,505
kroA200,G6_V0_3,290898.0,1036
kroA200,Linear,296666,25333
kroA200,GeometricV1,295954,12496
kroA200,GeometricV2,291477,33028
kroA200,LogarithmicV1,296328,35150
kroA200,LogarithmicV2,299149,14979
kroA100,E,140205.0,605
kroA100,F,139390.0,782
kroA100,G,139988.0,500
kroA100,G2,133292.0,612
kroA100,G3_1,140583.0,1533
kroA100,G4_1,142498.0,1889
kroA100,G6_V1_3,138986.0,2223
kroA100,G6_V0_1,136812.0,850
kroA100,G6_V0_2,144396.0,1175
kroA100,G6_V0_3,143703.0,92
kroA100,Linear,139700,20513
kroA100,GeometricV1,141887,7406
kroA100,GeometricV2,134802,14297
kroA100,LogarithmicV1,139952,17321
kroA100,LogarithmicV2,139243,17613
kroB150,E,216069.0,231
