dim,ts_name,best_value,steps_to_best_value
kroB200,E d,285327.0,3107
kroB200,F d,294535.0,3329
kroB200,G d,288236.0,3562
kroB200,G2 d,288464.99999999994,4238
kroB200,G3_1 d,291013.99999999994,4304
kroB200,G4_1 d,282489.0,1431
kroB200,G6_V1_3 d,292719.0,1395
kroB200,G6_V0_1 d,284324.0,1451
kroB200,E s,284453.0,3479
kroB200,F s,291201.0,2285
kroB200,G s,290067.0,2748
kroB200,G2 s,292046.0,223
kroB200,G3_1 s,293635.0,961
kroB200,G4_1 s,289642.0,2871
kroB200,G6_V1_3 s,281259.0,4779
kroB200,G6_V0_1 s,290474.99999999994,1383
kroB200,Linear,289899,34083
kroB200,GeometricV1,290172,25254
kroB200,GeometricV2,290037,18952
kroB200,LogarithmicV1,285970,460
kroB200,LogarithmicV2,284631,19335
kroB200,E d,284093.0,487
kroB200,F d,284337.0,4285
kroB200,G d,287137.0,3000
kroB200,G2 d,290298.0,2730
kroB200,G3_1 d,292995.0,1609
kroB200,G4_1 d,286345.0,713
kroB200,G6_V1_3 d,288220.99999999994,425
kroB200,G6_V0_1 d,287913.0,4760
kroB200,E s,285630.99999999994,1712
kroB200,F s,294564.0,1539
kroB200,G s,289429.99999999994,3445
kroB200,G2 s,282798.0,2077
kroB200,G3_1 s,291477.99999999994,4105
kroB200,G4_1 s,292790.99999999994,3654
kroB200,G6_V1_3 s,282116.0,858
kroB200,G6_V0_1 s,288944.0,204
kroB200,Linear,293319,18253
kroB200,GeometricV1,283534,45447
kroB200,GeometricV2,295989,16904
kroB200,LogarithmicV1,289600,4830
kroB200,LogarithmicV2,292842,16434
kroA150,E d,225645.0,2057
kroA150,F d,222225.99999999997,139
kroA150,G d,220249.0,2529
kroA150,G2 d,219518.99999999997,1928
kroA150,G3_1 d,216160.99999999997,2188
kroA150,G4_1 d,213796.0,554
kroA150,G6_V1_3 d,220905.99999999997,2481
kroA150,G6_V0_1 d,224337.99999999997,1650
kroA150,E s,222848.99999999997,2641
kroA150,F s,222149.0,1102
kroA150,G s,220127.0,2407
kroA150,G2 s,218745.0,2936
kroA150,G3_1 s,220764.0,2507
kroA150,G4_1 s,215856.99999999997,2507
kroA150,G6_V1_3 s,216520.0,34
kroA150,G6_V0_1 s,221214.99999999997,527
kroA150,Linear,219489,9623
kroA150,GeometricV1,221173,6218
kroA150,GeometricV2,223644,28363
kroA150,LogarithmicV1,221221,3731
kroA150,LogarithmicV2,222677,14241
kroB150,E d,218902.0,401
kroB150,F d,219623.99999999997,2471
kroB150,G d,218711.0,2564
kroB150,G2 d,216654.0,1757
kroB150,G3_1 d,219098.0,3084
kroB150,G4_1 d,218123.0,321
kroB150,G6_V1_3 d,218847.0,1228
kroB150,G6_V0_1 d,213912.0,2864
kroB150,E s,213145.0,2514
kroB150,F s,216963.0,2384
kroB150,G s,220383.0,1109
kroB150,G2 s,211001.0,1838
kroB150,G3_1 s,221048.0,2685
kroB150,G4_1 s,206961.0,141
kroB150,G6_V1_3 s,220094.0,2250
kroB150,G6_V0_1 s,206400.0,1026
