dim,ts_name,best_value,steps_to_best_value
kroA150,E d,220581.99999999997,991
kroA150,F d,223428.99999999997,1673
kroA150,G d,215287.0,2749
kroA150,G2 d,222105.99999999997,1130
kroA150,G3_1 d,214937.99999999997,2162
kroA150,G4_1 d,219992.99999999997,2695
kroA150,G6_V1_3 d,219827.99999999997,105
kroA150,G6_V0_1 d,219748.0,2225
kroA150,E s,220188.99999999997,500
kroA150,F s,217482.99999999997,2776
kroA150,G s,220932.99999999997,1737
kroA150,G2 s,220756.0,2785
kroA150,G3_1 s,216476.99999999997,107
kroA150,G4_1 s,223231.99999999997,50
kroA150,G6_V1_3 s,224206.0,1817
kroA150,G6_V0_1 s,223472.99999999997,2436
kroA150,Linear,215244,27691
kroA150,GeometricV1,222614,24747
kroA150,GeometricV2,215662,23938
kroA150,LogarithmicV1,199859,15929
kroA150,LogarithmicV2,218954,28018
kroB150,E d,223773.0,2666
kroB150,F d,217548.0,2715
kroB150,G d,220090.0,1334
kroB150,G2 d,219336.99999999997,1398
kroB150,G3_1 d,223564.0,2562
kroB150,G4_1 d,221424.0,343
kroB150,G6_V1_3 d,221928.0,2573
kroB150,G6_V0_1 d,214009.0,2711
kroB150,E s,220369.0,1868
kroB150,F s,221573.99999999997,2358
kroB150,G s,216821.0,2283
kroB150,G2 s,213426.0,2863
kroB150,G3_1 s,198372.0,1606
kroB150,G4_1 s,220970.0,2467
kroB150,G6_V1_3 s,219219.0,1931
kroB150,G6_V0_1 s,217875.0,768
kroB150,Linear,211943,13840
kroB150,GeometricV1,221609,25320
kroB150,GeometricV2,217146,11998
kroB150,LogarithmicV1,217908,24806
kroB150,LogarithmicV2,221006,8931
kroA150,E d,223501.99999999997,2895
kroA150,F d,220046.0,961
kroA150,G d,214951.0,59
kroA150,G2 d,221357.99999999997,1840
kroA150,G3_1 d,220333.99999999997,2330
kroA150,G4_1 d,219569.99999999997,103
kroA150,G6_V1_3 d,217623.0,1969
kroA150,G6_V0_1 d,215135.0,2843
kroA150,E s,214696.0,2961
kroA150,F s,217577.99999999997,1450
kroA150,G s,220046.0,1030
kroA150,G2 s,220287.99999999997,2187
kroA150,G3_1 s,224409.0,2525
kroA150,G4_1 s,215734.0,1666
kroA150,G6_V1_3 s,221027.0,1383
kroA150,G6_V0_1 s,220040.99999999997,864
kroA150,Linear,219203,17920
kroA150,GeometricV1,220181,2844
kroA150,GeometricV2,216291,9573
kroA150,LogarithmicV1,224185,16620
kroA150,LogarithmicV2,221012,142
kroA150,E d,219699.0,2762
kroA150,F d,219445.99999999997,707
kroA150,G d,222016.99999999997,1598
kroA150,G2 d,216369.99999999997,1822
kroA150,G3_1 d,221255.99999999997,3165
kroA150,G4_1 d,218295.0,3095
kroA150,G6_V1_3 d,222406.99999999997,1654
kroA150,G6_V0_1 d,221601.99999999997,2362
kroA150,E s,219009.99999999997,1788
kroA150,F s,214960.99999999997,921
kroA150,G s,219509.0,1952
kroA150,G2 s,221591.99999999997,2165
kroA150,G3_1 s,220905.99999999997,2555
kroA150,G4_1 s,220658.99999999997,3131
kroA150,G6_V1_3 s,220283.99999999997,48
kroA150,G6_V0_1 s,221016.99999999997,844
kroA150,Linear,213155,18047
kroA150,GeometricV1,215093,15578
kroA150,GeometricV2,209745,21172
kroA150,LogarithmicV1,222957,16298
kroA150,LogarithmicV2,220867,4982
kroA200,E d,292407.00000000006,3842
kroA200,F d,288568.0,3369
kroA200,G d,300596.0,2824
kroA200,G2 d,300151.00000000006,458
kroA200,G3_1 d,294178.0,2554
kroA200,G4_1 d,299350.0,1662
kroA200,G6_V1_3 d,293889.0,3464
kroA200,G6_V0_1 d,301558.0,4447
kroA200,E s,296252.00000000006,737
kroA200,F s,294530.0,2390
kroA200,G s,296075.0,368
kroA200,G2 s,292435.0,3685
kroA200,G3_1 s,296575.0,4809
kroA200,G4_1 s,296523.0,716
kroA200,G6_V1_3 s,290546.0,4483
kroA200,G6_V0_1 s,292475.0,1902
kroA200,Linear,293182,45998
kroA200,GeometricV1,287669,8087
kroA200,GeometricV2,296160,16574
kroA200,LogarithmicV1,299549,38225
kroA200,LogarithmicV2,289260,9482
kroA100,E d,143108.0,1789
kroA100,F d,139567.0,1724
kroA100,G d,133835.0,46
kroA100,G2 d,139514.0,542
kroA100,G3_1 d,142189.0,958
kroA100,G4_1 d,140209.0,1559
kroA100,G6_V1_3 d,141513.0,1761
kroA100,G6_V0_1 d,138633.0,1680
kroA100,E s,140094.0,1913
kroA100,F s,139455.0,1403
kroA100,G s,141938.0,1081
kroA100,G2 s,141924.0,1710
kroA100,G3_1 s,141819.0,648
kroA100,G4_1 s,140042.0,450
kroA100,G6_V1_3 s,137733.0,1491
kroA100,G6_V0_1 s,142184.0,1990
kroA100,Linear,134390,10131
kroA100,GeometricV1,137814,2364
kroA100,GeometricV2,142988,11101
kroA100,LogarithmicV1,138182,4012
kroA100,LogarithmicV2,137128,2724
kroA100,E d,142656.0,292
kroA100,F d,142762.0,624
kroA100,G d,138118.0,1477
kroA100,G2 d,137157.0,1811
kroA100,G3_1 d,138558.0,353
kroA100,G4_1 d,137697.0,547
kroA100,G6_V1_3 d,128240.0,1233
kroA100,G6_V0_1 d,139842.0,352
kroA100,E s,144015.0,1861
kroA100,F s,138579.0,176
kroA100,G s,138522.0,1762
kroA100,G2 s,132785.0,141
kroA100,G3_1 s,146418.0,661
kroA100,G4_1 s,141628.0,416
kroA100,G6_V1_3 s,141482.0,811
kroA100,G6_V0_1 s,142631.0,1187
kroA100,Linear,142729,17445
kroA100,GeometricV1,136856,13323
kroA100,GeometricV2,145307,10711
kroA100,LogarithmicV1,136138,21146
kroA100,LogarithmicV2,139473,10901
kroB200,E d,286089.0,2359
kroB200,F d,292184.0,1710
kroB200,G d,293093.0,3191
kroB200,G2 d,287427.0,296
kroB200,G3_1 d,287066.0,3553
kroB200,G4_1 d,288913.0,2792
kroB200,G6_V1_3 d,288392.0,2248
kroB200,G6_V0_1 d,290830.0,3230
kroB200,E s,290433.0,367
kroB200,F s,292840.99999999994,2027
kroB200,G s,292704.0,3711
kroB200,G2 s,291438.99999999994,3691
kroB200,G3_1 s,283796.0,2974
kroB200,G4_1 s,288739.0,2349
kroB200,G6_V1_3 s,274771.0,4827
kroB200,G6_V0_1 s,291683.99999999994,838
kroB200,Linear,292851,13393
kroB200,GeometricV1,295331,5154
kroB200,GeometricV2,294532,29965
kroB200,LogarithmicV1,288660,9568
kroB200,LogarithmicV2,289156,49888
kroA100,E d,142604.0,997
kroA100,F d,138508.0,2172
kroA100,G d,143007.0,2218
kroA100,G2 d,140129.0,1765
kroA100,G3_1 d,137804.0,1247
kroA100,G4_1 d,138767.0,1731
kroA100,G6_V1_3 d,139665.0,1099
kroA100,G6_V0_1 d,142748.0,1632
kroA100,E s,139040.0,963
kroA100,F s,139453.0,1021
kroA100,G s,142684.0,2152
kroA100,G2 s,140983.0,1572
kroA100,G3_1 s,140442.0,905
kroA100,G4_1 s,143216.0,1614
kroA100,G6_V1_3 s,144242.0,611
kroA100,G6_V0_1 s,143321.0,515
kroA100,Linear,136820,19516
kroA100,GeometricV1,143508,1161
kroA100,GeometricV2,134635,19796
kroA100,LogarithmicV1,136518,16100
kroA100,LogarithmicV2,139962,13600
kroB200,E d,295617.0,1189
kroB200,F d,285805.0,1766
kroB200,G d,284804.0,3587
kroB200,G2 d,291134.0,4823
kroB200,G3_1 d,289980.0,2941
kroB200,G4_1 d,282223.0,1240
kroB200,G6_V1_3 d,289865.0,4980
kroB200,G6_V0_1 d,289073.0,3209
kroB200,E s,278769.99999999994,4114
kroB200,F s,274890.0,896
kroB200,G s,284588.0,426
kroB200,G2 s,287137.99999999994,1974
kroB200,G3_1 s,293302.0,4669
kroB200,G4_1 s,290354.0,674
kroB200,G6_V1_3 s,288875.0,3050
kroB200,G6_V0_1 s,283597.99999999994,2697
kroB200,Linear,289978,42228
kroB200,GeometricV1,288218,25445
kroB200,GeometricV2,290328,7902
kroB200,LogarithmicV1,294253,44036
kroB200,LogarithmicV2,288569,9373
kroA100,E d,144150.0,1162
kroA100,F d,139434.0,2229
kroA100,G d,138092.0,1741
kroA100,G2 d,141996.0,984
kroA100,G3_1 d,141703.0,27
kroA100,G4_1 d,138206.0,704
kroA100,G6_V1_3 d,142046.0,1000
kroA100,G6_V0_1 d,138734.0,1812
kroA100,E s,137283.0,267
kroA100,F s,140505.0,727
kroA100,G s,146432.0,89
kroA100,G2 s,131824.0,387
kroA100,G3_1 s,140467.0,352
kroA100,G4_1 s,140574.0,962
kroA100,G6_V1_3 s,140758.0,1012
kroA100,G6_V0_1 s,141068.0,2236
kroA100,Linear,132273,16798
kroA100,GeometricV1,144150,11535
kroA100,GeometricV2,140013,20509
kroA100,LogarithmicV1,139824,2595
kroA100,LogarithmicV2,140866,18055
kroA200,E d,296729.0,2645
kroA200,F d,289784.0,2253
kroA200,G d,297968.0,3281
kroA200,G2 d,299283.0,4812
kroA200,G3_1 d,290372.0,3810
kroA200,G4_1 d,294759.0,2798
kroA200,G6_V1_3 d,282581.0,997
kroA200,G6_V0_1 d,302381.0,4321
kroA200,E s,301835.0,2210
kroA200,F s,294162.0,2582
kroA200,G s,280703.00000000006,1107
kroA200,G2 s,296604.0,700
kroA200,G3_1 s,282669.0,2895
kroA200,G4_1 s,293354.0,3071
kroA200,G6_V1_3 s,297943.0,3166
kroA200,G6_V0_1 s,292701.00000000006,3882
kroA200,Linear,293282,43366
kroA200,GeometricV1,297999,3373
kroA200,GeometricV2,297762,7993
kroA200,LogarithmicV1,282847,16611
kroA200,LogarithmicV2,294345,7901
kroB150,E d,222019.0,3054
kroB150,F d,217578.0,1379
kroB150,G d,219930.0,2054
kroB150,G2 d,217380.0,1499
kroB150,G3_1 d,212052.0,2794
kroB150,G4_1 d,223418.0,305
kroB150,G6_V1_3 d,217945.0,2191
kroB150,G6_V0_1 d,215099.0,537
kroB150,E s,215492.0,631
kroB150,F s,219478.0,723
kroB150,G s,216317.0,704
kroB150,G2 s,216411.0,2225
kroB150,G3_1 s,212574.0,119
kroB150,G4_1 s,217896.0,3140
kroB150,G6_V1_3 s,218525.0,1541
kroB150,G6_V0_1 s,216507.0,2451
kroB150,Linear,220960,9344
kroB150,GeometricV1,221351,14667
kroB150,GeometricV2,213152,13043
kroB150,LogarithmicV1,216436,25235
kroB150,LogarithmicV2,216630,29072
kroB200,E d,287445.0,2791
kroB200,F d,293355.0,135
kroB200,G d,291870.0,1498
kroB200,G2 d,291107.0,633
kroB200,G3_1 d,286454.0,3448
kroB200,G4_1 d,292500.0,4694
kroB200,G6_V1_3 d,288177.0,1903
kroB200,G6_V0_1 d,293530.0,3613
kroB200,E s,287152.99999999994,2056
kroB200,F s,287600.0,1444
kroB200,G s,291240.0,3781
kroB200,G2 s,287588.99999999994,4386
kroB200,G3_1 s,293030.0,2511
kroB200,G4_1 s,285173.0,714
kroB200,G6_V1_3 s,286498.0,1922
kroB200,G6_V0_1 s,292203.0,2951
kroB200,Linear,290364,8223
kroB200,GeometricV1,282213,44323
kroB200,GeometricV2,284522,44803
kroB200,LogarithmicV1,289133,37440
kroB200,LogarithmicV2,289730,12281
kroA150,E d,215975.99999999997,2648
kroA150,F d,220528.99999999997,2872
kroA150,G d,223217.99999999997,1094
kroA150,G2 d,212038.99999999997,58
kroA150,G3_1 d,219875.99999999997,1332
kroA150,G4_1 d,219448.99999999997,817
kroA150,G6_V1_3 d,217035.0,2091
kroA150,G6_V0_1 d,219090.99999999997,96
kroA150,E s,217000.0,1099
kroA150,F s,220688.0,1334
kroA150,G s,220959.99999999997,1026
kroA150,G2 s,218200.99999999997,1937
kroA150,G3_1 s,213041.99999999997,2936
kroA150,G4_1 s,223347.0,2358
kroA150,G6_V1_3 s,219719.99999999997,1049
kroA150,G6_V0_1 s,212566.99999999997,1205
kroA150,Linear,220089,25722
kroA150,GeometricV1,223631,6935
kroA150,GeometricV2,222876,28930
kroA150,LogarithmicV1,216440,27733
kroA150,LogarithmicV2,219870,10354
kroB100,E d,135380.0,1522
kroB100,F d,136835.0,355
kroB100,G d,138766.0,2152
kroB100,G2 d,138964.0,1506
kroB100,G3_1 d,140366.0,1461
kroB100,G4_1 d,138952.0,1924
kroB100,G6_V1_3 d,135645.0,85
kroB100,G6_V0_1 d,141205.0,2097
kroB100,E s,138789.0,662
kroB100,F s,140815.0,1165
kroB100,G s,139792.0,1963
kroB100,G2 s,143043.0,1867
kroB100,G3_1 s,140525.0,117
kroB100,G4_1 s,135166.0,302
kroB100,G6_V1_3 s,138193.0,116
kroB100,G6_V0_1 s,139738.0,508
kroB100,Linear,140001,16874
kroB100,GeometricV1,137835,8535
kroB100,GeometricV2,134846,7108
kroB100,LogarithmicV1,138002,14733
kroB100,LogarithmicV2,139524,10909
kroB200,E d,288880.0,1429
kroB200,F d,291971.0,166
kroB200,G d,294441.0,4274
kroB200,G2 d,290030.0,1848
kroB200,G3_1 d,291643.99999999994,1988
kroB200,G4_1 d,291143.99999999994,956
kroB200,G6_V1_3 d,290402.0,2454
kroB200,G6_V0_1 d,291586.0,4254
kroB200,E s,294405.0,2264
kroB200,F s,289827.0,4270
kroB200,G s,288759.0,1524
kroB200,G2 s,292892.0,4711
kroB200,G3_1 s,293933.0,975
kroB200,G4_1 s,290828.0,3343
kroB200,G6_V1_3 s,295449.0,2969
kroB200,G6_V0_1 s,291360.99999999994,1099
kroB200,Linear,290737,27165
kroB200,GeometricV1,293570,38864
kroB200,GeometricV2,282947,12688
kroB200,LogarithmicV1,290121,5163
kroB200,LogarithmicV2,290686,43052
kroA150,E d,214997.99999999997,1495
kroA150,F d,223935.99999999997,406
kroA150,G d,221911.99999999997,49
kroA150,G2 d,220260.0,470
kroA150,G3_1 d,225089.99999999997,1943
kroA150,G4_1 d,225542.0,1035
kroA150,G6_V1_3 d,215467.99999999997,2545
kroA150,G6_V0_1 d,220891.99999999997,892
kroA150,E s,215482.0,1489
kroA150,F s,211617.0,64
kroA150,G s,216501.99999999997,1067
kroA150,G2 s,221976.99999999997,2932
kroA150,G3_1 s,223535.99999999997,596
kroA150,G4_1 s,216716.99999999997,551
kroA150,G6_V1_3 s,215447.0,3084
kroA150,G6_V0_1 s,220548.99999999997,676
kroA150,Linear,214973,31711
kroA150,GeometricV1,215791,13001
kroA150,GeometricV2,221761,6013
kroA150,LogarithmicV1,220822,17014
kroA150,LogarithmicV2,215519,27585
kroB200,E d,290916.0,4284
kroB200,F d,279787.99999999994,4332
kroB200,G d,292868.99999999994,3591
kroB200,G2 d,289266.0,5003
kroB200,G3_1 d,289893.99999999994,3757
kroB200,G4_1 d,293123.99999999994,3334
kroB200,G6_V1_3 d,285666.0,2893
kroB200,G6_V0_1 d,288126.0,617
kroB200,E s,293450.0,4802
kroB200,F s,283179.0,1652
kroB200,G s,297436.99999999994,4410
kroB200,G2 s,295046.0,941
kroB200,G3_1 s,285386.0,2252
kroB200,G4_1 s,289950.0,386
kroB200,G6_V1_3 s,281791.0,4016
kroB200,G6_V0_1 s,290168.0,4075
kroB200,Linear,290753,41759
kroB200,GeometricV1,289560,23983
kroB200,GeometricV2,290934,37758
kroB200,LogarithmicV1,290384,22470
kroB200,LogarithmicV2,294236,29478
kroA200,E d,295630.0,98
kroA200,F d,287303.00000000006,1364
kroA200,G d,289303.0,4146
